pair,frame,joint_angle_rms_rad,robot_rf_point_rms_m
sparse-neutral__sparse-a,407,0.05119259783203755,0.004261260304057758
sparse-neutral__sparse-a,408,0.05120071125641999,0.004145530712235797
sparse-neutral__sparse-a,409,0.051228580588080455,0.004103709672070808
sparse-neutral__sparse-a,410,0.05132639715004373,0.004386511599894059
sparse-neutral__sparse-a,411,0.05134372532537907,0.004933582525110875
sparse-neutral__sparse-a,412,0.051449808063040746,0.005925610527664379
sparse-neutral__sparse-a,413,0.0516992491542744,0.007171326068665467
sparse-neutral__sparse-a,414,0.05206100774966941,0.008421935782476365
sparse-neutral__sparse-a,415,0.05214141415146901,0.009462921661008115
sparse-neutral__sparse-a,416,0.05217354070438593,0.010224035972869342
sparse-neutral__sparse-a,417,0.05306850229418945,0.01008631116686232
sparse-neutral__sparse-a,418,0.052306850939028655,0.00858941491550806
sparse-neutral__sparse-a,419,0.051562606509650256,0.007335248015920435
sparse-neutral__sparse-a,420,0.051987962476550485,0.008075424839468891
sparse-neutral__sparse-a,421,0.052578881459527,0.00880784544219722
sparse-neutral__sparse-a,422,0.053169054322765676,0.009486170362144905
sparse-neutral__sparse-a,423,0.05329862838339466,0.010053860850770757
sparse-neutral__sparse-a,424,0.0527229733686134,0.011076268401415918
sparse-neutral__sparse-a,425,0.052195923639311685,0.011823627414961253
sparse-neutral__sparse-a,426,0.09653337649036062,0.04185989133424233
sparse-neutral__sparse-a,427,0.12617451200757082,0.06500957437786059
sparse-neutral__sparse-a,428,0.09497009981773534,0.05648180113163343
sparse-neutral__sparse-a,429,0.06644877581661132,0.03323856635405788
sparse-neutral__sparse-a,430,0.06022627418013726,0.024332185640294268
sparse-neutral__sparse-a,431,0.05174907852822315,0.008974086919905437
sparse-neutral__sparse-a,432,0.05146782264699027,0.008320170688408146
sparse-neutral__sparse-a,433,0.05163618551241469,0.008106090023307498
sparse-neutral__sparse-a,434,0.0521568184700565,0.007806555734709019
sparse-neutral__sparse-a,435,0.05302101108950679,0.007647411466849903
sparse-neutral__sparse-a,436,0.05445109416068108,0.007987716596519196
sparse-neutral__sparse-a,437,0.05591619498439257,0.008923175670264084
sparse-neutral__sparse-a,438,0.05720585100008619,0.009988674104741201
sparse-neutral__sparse-a,439,0.057726984157213584,0.01063077374907692
sparse-neutral__sparse-a,440,0.05731959187029195,0.010755973029798567
sparse-neutral__sparse-a,441,0.05602437882957812,0.010421570735605743
sparse-neutral__sparse-a,442,0.05298718451226926,0.00961992269425791
sparse-neutral__sparse-a,443,0.050246837290399,0.01036337090648108
sparse-neutral__sparse-a,444,0.049223340583322034,0.00935196739986711
sparse-neutral__sparse-a,445,0.04854953850032516,0.008745410001738337
sparse-neutral__sparse-a,446,0.04784117095685044,0.00851076749315545
sparse-neutral__sparse-a,447,0.04708378965805432,0.008457150808665286
sparse-neutral__sparse-a,448,0.04635173761417492,0.008633649912064039
sparse-neutral__sparse-a,449,0.045820309981344,0.009477905096478504
sparse-neutral__sparse-a,450,0.0456770065147715,0.010372481811737375
sparse-neutral__sparse-a,451,0.0457441978969414,0.011329205329381859
sparse-neutral__sparse-a,452,0.04563117932782029,0.011931152587936155
sparse-neutral__sparse-a,453,0.04521135271964168,0.012073916634542157
sparse-neutral__sparse-a,454,0.04480202113304383,0.011718647758113982
sparse-neutral__sparse-a,455,0.044545385462487326,0.011099998318262277
sparse-neutral__sparse-a,456,0.04440430252713708,0.010381427668094943
sparse-neutral__sparse-a,457,0.04424503944577213,0.009539374608509258
sparse-neutral__sparse-a,458,0.04404343931214077,0.008508956163007635
sparse-neutral__sparse-a,459,0.043858764256006606,0.007533678327688866
sparse-neutral__sparse-a,460,0.043755348148542435,0.0069471308786591204
sparse-neutral__sparse-a,461,0.04367419064264834,0.00657695925747601
sparse-neutral__sparse-a,462,0.04383349116223004,0.00538758221309115
sparse-neutral__sparse-a,463,0.043449605675011736,0.00658996785726778
sparse-neutral__sparse-a,464,0.043191090207712675,0.006459400215312384
sparse-neutral__sparse-a,465,0.043185781540610604,0.006477333555697647
sparse-neutral__sparse-a,466,0.04333483279884874,0.006685065432118584
sparse-neutral__sparse-a,467,0.04352519696912754,0.0071874973251184445
sparse-neutral__sparse-a,468,0.04372887097222449,0.008775764918224635
sparse-neutral__sparse-a,469,0.0438660893111266,0.008098078964764319
sparse-neutral__sparse-a,470,0.04401444249992719,0.008250392218787546
sparse-neutral__sparse-a,471,0.04424486319304835,0.008094710222527701
sparse-neutral__sparse-a,472,0.044604521491716856,0.00767754631200395
sparse-neutral__sparse-a,473,0.045064650859921326,0.007081519399165387
sparse-neutral__sparse-a,474,0.045540728091558645,0.00625206927525682
sparse-neutral__sparse-a,475,0.04601077182096938,0.005216519074382807
sparse-neutral__sparse-a,476,0.046482126765988514,0.004693230484954927
sparse-neutral__sparse-a,477,0.046939432173103396,0.004204093796343543
sparse-neutral__sparse-a,478,0.047268171732809255,0.0038098150937443233
sparse-neutral__sparse-a,479,0.04734667861158702,0.0036200400044563924
sparse-neutral__sparse-a,480,0.04735692348889153,0.003629973881580523
sparse-neutral__sparse-a,481,0.04737631973399681,0.003701580233909366
sparse-neutral__sparse-a,482,0.04736735436646389,0.0037697966966721737
sparse-neutral__sparse-a,483,0.04733824898687338,0.003926201496711988
sparse-neutral__sparse-a,484,0.04730600714431762,0.004244639047113259
sparse-neutral__sparse-a,485,0.047231317468181044,0.004688735883645713
sparse-neutral__sparse-a,486,0.04703552435750517,0.005165228585458494
sparse-neutral__sparse-a,487,0.04673289904577897,0.005629273687739174
sparse-neutral__sparse-a,488,0.04638707063394264,0.006016814686982859
sparse-neutral__sparse-a,489,0.046056674458186536,0.006261195443444544
sparse-neutral__sparse-a,490,0.045762644859095244,0.006352648769974063
sparse-neutral__sparse-a,491,0.04537022909239183,0.005967175170843644
sparse-neutral__sparse-a,492,0.045428864134155617,0.00545337531851655
sparse-neutral__sparse-a,493,0.04554481842898689,0.005067277833517551
sparse-neutral__sparse-a,494,0.045612754636605066,0.004685348066631121
sparse-neutral__sparse-a,495,0.04561856786625509,0.004103939474612205
sparse-neutral__sparse-a,496,0.045515807874054424,0.0035773115207427247
sparse-neutral__sparse-a,497,0.04576948946471226,0.003901762914619213
sparse-neutral__sparse-a,498,0.04565648862213452,0.0036606392451483632
sparse-neutral__sparse-a,499,0.04565433059989346,0.0035767994993120083
sparse-neutral__sparse-a,500,0.04561393231897237,0.003455364736522001
sparse-neutral__sparse-a,501,0.045527535371351784,0.003299973582432581
sparse-neutral__sparse-a,502,0.04542764947429073,0.003158145984360475
sparse-neutral__sparse-a,503,0.04533912040427282,0.003069177442719589
sparse-neutral__sparse-a,504,0.04525681366494067,0.003031530694245479
sparse-neutral__sparse-a,505,0.04517461372016215,0.003026665501399122
sparse-neutral__sparse-a,506,0.04508979312396135,0.003040779214553956
sparse-neutral__sparse-a,507,0.04498064090367571,0.003058689856423125
sparse-neutral__sparse-a,508,0.04487067729537811,0.0030727527517094436
sparse-neutral__sparse-a,509,0.04476303012796102,0.003080126017438724
sparse-neutral__sparse-a,510,0.04465683866110602,0.0030802353766922154
sparse-neutral__sparse-a,511,0.04455253150009873,0.003086056772878464
sparse-neutral__sparse-a,512,0.044455079744678445,0.003112540150280774
sparse-neutral__sparse-a,513,0.04438305317317919,0.0031717335854236257
sparse-neutral__sparse-a,514,0.04435984231752607,0.0032672813613503697
sparse-neutral__sparse-a,515,0.04440048500223578,0.003406148726014233
sparse-neutral__sparse-a,516,0.04449329699914921,0.0035737617470500754
sparse-neutral__sparse-a,517,0.04459555359275287,0.003727723483965094
sparse-neutral__sparse-a,518,0.044669707954852776,0.0038347321864509783
sparse-neutral__sparse-a,519,0.044708488744723086,0.0038909084020672903
sparse-neutral__sparse-a,520,0.04471643728175144,0.0039024169335429132
sparse-neutral__sparse-a,521,0.04469230733490971,0.0038615009487925167
sparse-neutral__sparse-a,522,0.04468429935132187,0.0038325169980307073
sparse-neutral__sparse-a,523,0.04466697091585261,0.0037927061280675785
sparse-neutral__sparse-a,524,0.04463591440915284,0.003735353339552043
sparse-neutral__sparse-a,525,0.04454662946055089,0.003605586123632181
sparse-neutral__sparse-a,526,0.044436261332562794,0.0034188575286278715
sparse-neutral__sparse-a,527,0.04436964770806723,0.0032775249354783085
sparse-neutral__sparse-a,528,0.044339574179790314,0.0031891766683833775
sparse-neutral__sparse-a,529,0.044320142123711284,0.0031384607514121955
sparse-neutral__sparse-a,530,0.04430360874318264,0.003106603111242949
sparse-neutral__sparse-a,531,0.044286584780030475,0.0030864920892021523
sparse-neutral__sparse-a,532,0.04426867379355967,0.003079893252786428
sparse-neutral__sparse-a,533,0.04425537458377531,0.0030757195809693132
sparse-neutral__sparse-a,534,0.044248842991656705,0.003080163275543602
sparse-neutral__sparse-a,535,0.044250196015572785,0.0030992093103359725
sparse-neutral__sparse-a,536,0.04426250100151756,0.003134482787513614
sparse-neutral__sparse-a,537,0.04428687381481363,0.003183433355251403
sparse-neutral__sparse-a,538,0.04431753981931901,0.0032557974997685086
sparse-neutral__sparse-a,539,0.04435783389908355,0.0033942087550985003
sparse-neutral__sparse-a,540,0.04442041990232964,0.0036618174179218017
sparse-neutral__sparse-a,541,0.044510691443959305,0.004134091081348
sparse-neutral__sparse-a,542,0.04464499821835364,0.004945771425727016
sparse-neutral__sparse-a,543,0.04486992706758107,0.006070650012196729
sparse-neutral__sparse-a,544,0.045272348208442795,0.007285958606250287
sparse-neutral__sparse-a,545,0.045737434288026124,0.008274256464371658
sparse-neutral__sparse-a,546,0.046599967533355505,0.00915057908051225
sparse-neutral__sparse-a,547,0.046886112444339115,0.009040682682237927
sparse-neutral__sparse-a,548,0.04661061469700647,0.008192365101446991
sparse-neutral__sparse-a,549,0.045838654826852905,0.006568893461855762
sparse-neutral__sparse-a,550,0.04510500591135496,0.004754181064037819
sparse-neutral__sparse-a,551,0.045814594394583005,0.005829664886712944
sparse-neutral__sparse-a,552,0.04637671820972846,0.006813013897111508
sparse-neutral__sparse-a,553,0.04672332010765436,0.007569366346201217
sparse-neutral__sparse-a,554,0.046676135787349846,0.007940073863157579
sparse-neutral__sparse-a,555,0.04642494254188122,0.007946641597400975
sparse-neutral__sparse-a,556,0.04603724450037918,0.007740145085394761
sparse-neutral__sparse-a,557,0.04586546516828866,0.007400695810458414
sparse-neutral__sparse-a,558,0.04554799277790964,0.00700676246382903
sparse-neutral__sparse-a,559,0.04519539332660692,0.006627910378528421
sparse-neutral__sparse-a,560,0.04486824593473353,0.006261026204087914
sparse-neutral__sparse-a,561,0.044628805569222954,0.005922503590731202
sparse-neutral__sparse-a,562,0.04443023487282385,0.005597684145917987
sparse-neutral__sparse-a,563,0.04427363984010462,0.005325213843704981
sparse-neutral__sparse-a,564,0.04417314635244759,0.005122454534118743
sparse-neutral__sparse-a,565,0.04407903420690776,0.00495810125260744
sparse-neutral__sparse-a,566,0.043997592241006724,0.00489252023058391
sparse-neutral__sparse-a,567,0.0439440759259064,0.004888831598307256
sparse-neutral__sparse-a,568,0.04383423951709,0.00475160703241373
sparse-neutral__sparse-a,569,0.044218613239794945,0.006359797328255605
sparse-neutral__sparse-a,570,0.0441605359088266,0.006066838383824442
sparse-neutral__sparse-a,571,0.04393184483398356,0.005038305488525767
sparse-neutral__sparse-a,572,0.0437553149758977,0.004240062474588924
sparse-neutral__sparse-a,573,0.04404648481181222,0.003657459877162844
sparse-neutral__sparse-a,574,0.04575931333941864,0.005813376555192108
sparse-neutral__sparse-a,575,0.04610687129244381,0.005090428449555985
sparse-neutral__sparse-a,576,0.04685335018611822,0.005134865454505567
sparse-neutral__sparse-a,577,0.04746878735967317,0.005336070268014258
sparse-neutral__sparse-a,578,0.047922898451155396,0.005458568659739678
sparse-neutral__sparse-a,579,0.0482009057336334,0.005368043657096041
sparse-neutral__sparse-a,580,0.04833001780395987,0.004968937063605705
sparse-neutral__sparse-a,581,0.048132508111954485,0.004227905131141386
sparse-neutral__sparse-a,582,0.04789863856591385,0.0036675367011652672
sparse-neutral__sparse-a,583,0.0477996229780668,0.003378827371572208
sparse-neutral__sparse-a,584,0.04777578490667364,0.00329105281682572
sparse-neutral__sparse-a,585,0.04780411319088858,0.0033197230866825805
sparse-neutral__sparse-a,586,0.047877988588674696,0.0034321558022713757
sparse-neutral__sparse-a,587,0.047943770033430345,0.0035426910639993333
sparse-neutral__sparse-a,588,0.04796431712033997,0.0036006640507884875
sparse-neutral__sparse-a,589,0.04793536705588581,0.0035950258446074634
sparse-neutral__sparse-a,590,0.04789104216621561,0.0035570023677855347
sparse-neutral__sparse-a,591,0.047862839185459895,0.0035226800058308656
sparse-neutral__sparse-a,592,0.047841117446783876,0.0034834180001546843
sparse-neutral__sparse-a,593,0.04783833513921436,0.003479511278770651
sparse-neutral__sparse-a,594,0.04783985511746225,0.0034798577041115866
sparse-neutral__sparse-a,595,0.047842937205902505,0.003480905700503595
sparse-neutral__sparse-a,596,0.0478439004836547,0.0034790112652544236
sparse-neutral__sparse-a,597,0.047842282605476384,0.0034723212883438037
sparse-neutral__sparse-a,598,0.04783827872168818,0.003458399438857396
sparse-neutral__sparse-a,599,0.04782804840981353,0.003451379510372907
sparse-neutral__sparse-b,0,0.1046331763589895,0.046577171616445874
sparse-neutral__sparse-b,1,0.09554621783564296,0.03730755152483012
sparse-neutral__sparse-b,2,0.08878524113356194,0.0296974159886668
sparse-neutral__sparse-b,3,0.08750952362880061,0.027536977121609428
sparse-neutral__sparse-b,4,0.09019591901526028,0.027498355473716537
sparse-neutral__sparse-b,5,0.09373976854401465,0.02596710933468549
sparse-neutral__sparse-b,6,0.09784682193041737,0.02447944804937002
sparse-neutral__sparse-b,7,0.10310432606600625,0.023311838842590367
sparse-neutral__sparse-b,8,0.10686564844308996,0.021631961530908607
sparse-neutral__sparse-b,9,0.10744647345235588,0.01947327943392939
sparse-neutral__sparse-b,10,0.10545183157876446,0.017316301520196316
sparse-neutral__sparse-b,11,0.10252889140312584,0.016120363073764712
sparse-neutral__sparse-b,12,0.10052409462772634,0.015589698308781966
sparse-neutral__sparse-b,13,0.0993721862152788,0.015366372672004514
sparse-neutral__sparse-b,14,0.09871810467554554,0.015283956605874996
sparse-neutral__sparse-b,15,0.09832540375400144,0.015266478254139463
sparse-neutral__sparse-b,16,0.0980589244448789,0.015276581419791364
sparse-neutral__sparse-b,17,0.09785569277427288,0.01529788602417326
sparse-neutral__sparse-b,18,0.09771261752946556,0.015330120169868818
sparse-neutral__sparse-b,19,0.09760767012661477,0.015368440124336916
sparse-neutral__sparse-b,20,0.09752547848209292,0.015410335474439022
sparse-neutral__sparse-b,21,0.09744706912627063,0.015450253147849305
sparse-neutral__sparse-b,22,0.09992266758047567,0.0161791482374368
sparse-neutral__sparse-b,23,0.10625799444421583,0.01685648622866857
sparse-neutral__sparse-b,24,0.10382596291996937,0.017258284994793652
sparse-neutral__sparse-b,25,0.1015123415117579,0.017405368510760372
sparse-neutral__sparse-b,26,0.09773028756600742,0.017316807220675863
sparse-neutral__sparse-b,27,0.0975947522772222,0.017334966487439093
sparse-neutral__sparse-b,28,0.09745281811928536,0.01734998950742977
sparse-neutral__sparse-b,29,0.09730570779410773,0.017361972777232185
sparse-neutral__sparse-b,30,0.09714796015646211,0.017369750246209934
sparse-neutral__sparse-b,31,0.09698953601476704,0.01737593171562055
sparse-neutral__sparse-b,32,0.09685470596776431,0.017386204260343
sparse-neutral__sparse-b,33,0.09670789916356154,0.017381809353879066
sparse-neutral__sparse-b,34,0.09665553429212204,0.017389301836879714
sparse-neutral__sparse-b,35,0.09660559517090198,0.017396922620000897
sparse-neutral__sparse-b,36,0.09656049494577594,0.01740550338902056
sparse-neutral__sparse-b,37,0.09651622925838356,0.017413802145685657
sparse-neutral__sparse-b,38,0.09646980277962895,0.017421301797976043
sparse-neutral__sparse-b,39,0.09643175840023305,0.01743009587359942
sparse-neutral__sparse-b,40,0.09639920122738306,0.017439367745413183
sparse-neutral__sparse-b,41,0.09636419473767054,0.017447399278952565
sparse-neutral__sparse-b,42,0.0963213749512547,0.017453120600052018
sparse-neutral__sparse-b,43,0.0962783711523594,0.01745839891373227
sparse-neutral__sparse-b,44,0.0962475773080835,0.017466361113680363
sparse-neutral__sparse-b,45,0.09624010833693175,0.0174793303516835
sparse-neutral__sparse-b,46,0.09625523120106617,0.017497409229596955
sparse-neutral__sparse-b,47,0.09629513944074902,0.01752113901955544
sparse-neutral__sparse-b,48,0.09635886780381424,0.01755015349869095
sparse-neutral__sparse-b,49,0.09643274806074073,0.01758133960915176
sparse-neutral__sparse-b,50,0.09650663336138345,0.017612445455391743
sparse-neutral__sparse-b,51,0.09657895560228116,0.01764285904680386
sparse-neutral__sparse-b,52,0.09663636035662826,0.017669382545442723
sparse-neutral__sparse-b,53,0.09667390928081628,0.01769087104815484
sparse-neutral__sparse-b,54,0.09669775053290969,0.017708832299683966
sparse-neutral__sparse-b,55,0.09671819267570257,0.017725717462969266
sparse-neutral__sparse-b,56,0.09674449347204059,0.01774356688821134
sparse-neutral__sparse-b,57,0.09675668126978387,0.017764963025562103
sparse-neutral__sparse-b,58,0.09675372370479025,0.017788473821372205
sparse-neutral__sparse-b,59,0.09677990112993365,0.01781372142961293
sparse-neutral__sparse-b,60,0.09684216762963746,0.017842021011889076
sparse-neutral__sparse-b,61,0.09692696521377289,0.017872063160263924
sparse-neutral__sparse-b,62,0.09702234035295429,0.0179043213870221
sparse-neutral__sparse-b,63,0.0971221216966264,0.017937473701395968
sparse-neutral__sparse-b,64,0.09720803239629543,0.017967350338222218
sparse-neutral__sparse-b,65,0.09728481158605212,0.017995071422837326
sparse-neutral__sparse-b,66,0.09735115681731649,0.01802039993240787
sparse-neutral__sparse-b,67,0.0974079207732935,0.01804335176623523
sparse-neutral__sparse-b,68,0.09746161024079666,0.01806539447643211
sparse-neutral__sparse-b,69,0.09751848266456409,0.018087937689624106
sparse-neutral__sparse-b,70,0.09758306846469322,0.01811199537910655
sparse-neutral__sparse-b,71,0.09765210549304819,0.018136823936284612
sparse-neutral__sparse-b,72,0.09770764987958962,0.018158370467105563
sparse-neutral__sparse-b,73,0.09774643713122848,0.018175935639704398
sparse-neutral__sparse-b,74,0.0977578874937555,0.01818706793275789
sparse-neutral__sparse-b,75,0.0977450777561694,0.018192604956798867
sparse-neutral__sparse-b,76,0.09771827227326312,0.018194851465346176
sparse-neutral__sparse-b,77,0.09770936791462223,0.01820103197603932
sparse-neutral__sparse-b,78,0.09772656135745833,0.018212856077881198
sparse-neutral__sparse-b,79,0.0977597653590211,0.01822794830450809
sparse-neutral__sparse-b,80,0.09779489523674313,0.01824308084076697
sparse-neutral__sparse-b,81,0.09782793571317278,0.018257443457942085
sparse-neutral__sparse-b,82,0.09786001423964798,0.018271427397946752
sparse-neutral__sparse-b,83,0.0979011671452802,0.01828733500734648
sparse-neutral__sparse-b,84,0.09796278172321632,0.018307706031456438
sparse-neutral__sparse-b,85,0.09803289570504388,0.018329624932304448
sparse-neutral__sparse-b,86,0.09809215645354315,0.018348777287161874
sparse-neutral__sparse-b,87,0.09814411232523457,0.018366074561058036
sparse-neutral__sparse-b,88,0.09821200620996046,0.018386709279753798
sparse-neutral__sparse-b,89,0.09828686851844748,0.018408544514628002
sparse-neutral__sparse-b,90,0.09836738794324529,0.018431426950165017
sparse-neutral__sparse-b,91,0.09845262705345338,0.01845523949582785
sparse-neutral__sparse-b,92,0.0985457480668356,0.018480588799163315
sparse-neutral__sparse-b,93,0.0986532189314177,0.01850896210884489
sparse-neutral__sparse-b,94,0.09876257529050492,0.018537686370642566
sparse-neutral__sparse-b,95,0.09885692896877814,0.018563215464102337
sparse-neutral__sparse-b,96,0.09892512937261591,0.018583169094056554
sparse-neutral__sparse-b,97,0.09897297817219748,0.018598705637515377
sparse-neutral__sparse-b,98,0.09899614632741917,0.01860878471116539
sparse-neutral__sparse-b,99,0.09902181772860154,0.018619380580673712
sparse-neutral__sparse-b,100,0.0990733351272902,0.018635462641464148
sparse-neutral__sparse-b,101,0.09914545271666778,0.01865574716466558
sparse-neutral__sparse-b,102,0.09924807326231168,0.018682470075530196
sparse-neutral__sparse-b,103,0.099380254408435,0.018715647731456553
sparse-neutral__sparse-b,104,0.09951140062624675,0.018748989226128332
sparse-neutral__sparse-b,105,0.0996152656569477,0.01877810398292075
sparse-neutral__sparse-b,106,0.0997365079546476,0.018816995140614325
sparse-neutral__sparse-b,107,0.09982016005366585,0.018847886438906822
sparse-neutral__sparse-b,108,0.09967225563336561,0.018833664599140813
sparse-neutral__sparse-b,109,0.09932933733264757,0.018775474180826892
sparse-neutral__sparse-b,110,0.09894568222860788,0.018714100141734864
sparse-neutral__sparse-b,111,0.09864040542649827,0.018673362948498133
sparse-neutral__sparse-b,112,0.09865730963666292,0.01871051891341741
sparse-neutral__sparse-b,113,0.09945977937868576,0.018954771198594955
sparse-neutral__sparse-b,114,0.10150575250072327,0.019528978011183282
sparse-neutral__sparse-b,115,0.10345914906544804,0.020064612787224545
sparse-neutral__sparse-b,116,0.10459612860410591,0.0202692892982171
sparse-neutral__sparse-b,117,0.10546286156908445,0.020359824976740905
sparse-neutral__sparse-b,118,0.10695318074408616,0.02067270015909563
sparse-neutral__sparse-b,119,0.10889823111642978,0.021145404232798835
sparse-neutral__sparse-b,120,0.11072930421615809,0.021639749006627625
sparse-neutral__sparse-b,121,0.11179430864454444,0.021979271073656093
sparse-neutral__sparse-b,122,0.11250581004644847,0.022440809565998785
sparse-neutral__sparse-b,123,0.115959395270716,0.023407599539856522
sparse-neutral__sparse-b,124,0.12307902233597567,0.025201251318756536
sparse-neutral__sparse-b,125,0.13353413853654408,0.027592456143246843
sparse-neutral__sparse-b,126,0.14629216831761402,0.030275525097346576
sparse-neutral__sparse-b,127,0.15979979742431275,0.03299251268988272
sparse-neutral__sparse-b,128,0.17171766060953475,0.03528964029614812
sparse-neutral__sparse-b,129,0.1809469407694592,0.037026637990347444
sparse-neutral__sparse-b,130,0.18706947112820618,0.03814409260421422
sparse-neutral__sparse-b,131,0.18972423519795706,0.03853440486394783
sparse-neutral__sparse-b,132,0.19009016023002173,0.038179035937854384
sparse-neutral__sparse-b,133,0.18894395472579198,0.03799524227530606
sparse-neutral__sparse-b,134,0.1865697546018132,0.03748253207685955
sparse-neutral__sparse-b,135,0.18467840905116514,0.03712225923678871
sparse-neutral__sparse-b,136,0.18396477622288782,0.03698673507672254
sparse-neutral__sparse-b,137,0.18176726414524916,0.03686326874475905
sparse-neutral__sparse-b,138,0.18023042494911795,0.03688224522868449
sparse-neutral__sparse-b,139,0.17745676001209829,0.03670661836128107
sparse-neutral__sparse-b,140,0.17352899755988857,0.036247393344556206
sparse-neutral__sparse-b,141,0.16828505285011433,0.035452576058888505
sparse-neutral__sparse-b,142,0.16224503210531702,0.03437869734700656
sparse-neutral__sparse-b,143,0.15637357201451657,0.0332816532094238
sparse-neutral__sparse-b,144,0.14962827205613854,0.03188315377347482
sparse-neutral__sparse-b,145,0.14174432917488808,0.03016506007170248
sparse-neutral__sparse-b,146,0.13078126129524115,0.02776732396943051
sparse-neutral__sparse-b,147,0.11984809435959275,0.025265866355082107
sparse-neutral__sparse-b,148,0.11106560176324999,0.0230803562130777
sparse-neutral__sparse-b,149,0.10606363286234936,0.021657224312687413
sparse-neutral__sparse-b,150,0.10386746248219018,0.020971512478666954
sparse-neutral__sparse-b,151,0.10355379214862252,0.02088925847036588
sparse-neutral__sparse-b,152,0.10743237186781321,0.021973779849643906
sparse-neutral__sparse-b,153,0.12242458504915975,0.025572758732573864
sparse-neutral__sparse-b,154,0.15001465538262304,0.030387994735932383
sparse-neutral__sparse-b,155,0.17601774745369023,0.03286517359989883
sparse-neutral__sparse-b,156,0.20199089713896587,0.03928913637339802
sparse-neutral__sparse-b,157,0.20974524081922755,0.04068487064818954
sparse-neutral__sparse-b,158,0.216445271674797,0.043182476219951214
sparse-neutral__sparse-b,159,0.21934324924100906,0.045282857627867115
sparse-neutral__sparse-b,160,0.21831636641153918,0.04620974358663916
sparse-neutral__sparse-b,161,0.21417302433517668,0.04556186423633488
sparse-neutral__sparse-b,162,0.20734772383221226,0.043073221767673045
sparse-neutral__sparse-b,163,0.1914413885926734,0.0389472855090117
sparse-neutral__sparse-b,164,0.17652523458138528,0.034720814002550664
sparse-neutral__sparse-b,165,0.16826293791851776,0.03285439200266662
sparse-neutral__sparse-b,166,0.16313592145898045,0.03184699727941617
sparse-neutral__sparse-b,167,0.16034960491859498,0.031312765191086035
sparse-neutral__sparse-b,168,0.16000441959431572,0.031139555436672323
sparse-neutral__sparse-b,169,0.16176809382145577,0.031243688272833584
sparse-neutral__sparse-b,170,0.16530293644194707,0.03178043738907738
sparse-neutral__sparse-b,171,0.16985299517381006,0.032710448545733385
sparse-neutral__sparse-b,172,0.17437431672231765,0.03380580547006116
sparse-neutral__sparse-b,173,0.17848535266901108,0.034904342581259545
sparse-neutral__sparse-b,174,0.18213231964915508,0.03588856777776387
sparse-neutral__sparse-b,175,0.1854991869463907,0.03672525373509537
sparse-neutral__sparse-b,176,0.18810916138293954,0.03726141800303383
sparse-neutral__sparse-b,177,0.19045988152574506,0.03766546648750743
sparse-neutral__sparse-b,178,0.18627760848078506,0.037305096918959994
sparse-neutral__sparse-b,179,0.1786411546985277,0.03569193882402313
sparse-neutral__sparse-b,180,0.16488667871780346,0.03278750740776012
sparse-neutral__sparse-b,181,0.14386428728860667,0.028206263165468638
sparse-neutral__sparse-b,182,0.12026855811633448,0.02299671145929426
sparse-neutral__sparse-b,183,0.11278747144045821,0.023232701646135778
sparse-neutral__sparse-b,184,0.10772444029517247,0.024657260875270853
sparse-neutral__sparse-b,185,0.08240543823291197,0.01348479235791805
sparse-neutral__sparse-b,186,0.08428972122928871,0.013638179859552233
sparse-neutral__sparse-b,187,0.0986701370902841,0.017277532000974906
sparse-neutral__sparse-b,188,0.12373025725982462,0.022871269851793708
sparse-neutral__sparse-b,189,0.14220936859365066,0.026315603197489202
sparse-neutral__sparse-b,190,0.14512480729801835,0.026314949375691423
sparse-neutral__sparse-b,191,0.1482581737836494,0.02718087546538885
sparse-neutral__sparse-b,192,0.15008640930857908,0.027968140292582308
sparse-neutral__sparse-b,193,0.15025829135062313,0.028181453223398694
sparse-neutral__sparse-b,194,0.1490972417855276,0.027795317609394965
sparse-neutral__sparse-b,195,0.14694851941508866,0.026945547928149276
sparse-neutral__sparse-b,196,0.14405650655911878,0.02583410984193851
sparse-neutral__sparse-b,197,0.14034590004464195,0.02450172190866795
sparse-neutral__sparse-b,198,0.13022800072061388,0.022022076780754005
sparse-neutral__sparse-b,199,0.12399094541132882,0.020855611838578095
sparse-neutral__sparse-b,200,0.11878252336552,0.019819709492441443
sparse-neutral__sparse-b,201,0.11419615368178125,0.0192295592963725
sparse-neutral__sparse-b,202,0.11111506528411283,0.018571338970459927
sparse-neutral__sparse-b,203,0.11033207947321845,0.018275270750162796
sparse-neutral__sparse-b,204,0.1125516993820126,0.01874375496008565
sparse-neutral__sparse-b,205,0.12194888378280944,0.02094948885837011
sparse-neutral__sparse-b,206,0.12490230276434851,0.02173149267283247
sparse-neutral__sparse-b,207,0.12980177858117017,0.02318055547226092
sparse-neutral__sparse-b,208,0.1357291280544557,0.02512628379174316
sparse-neutral__sparse-b,209,0.141682364092549,0.02719097662674005
sparse-neutral__sparse-b,210,0.14755387941926193,0.029158583517209787
sparse-neutral__sparse-b,211,0.15285277461366453,0.03070362497866182
sparse-neutral__sparse-b,212,0.1575177538295773,0.03180999361001198
sparse-neutral__sparse-b,213,0.1610477370880906,0.03239947646384285
sparse-neutral__sparse-b,214,0.16317355191993957,0.03248516224294442
sparse-neutral__sparse-b,215,0.16251977809935989,0.03201683105137756
