activate_foot_sticking,activate_joint_limits,activate_obj_non_penetration,case,claim_scope,distance_backend,end_to_end_rtf,expanded_scene_sha256,foot_sticking_violation_frame_rate,fps,frames,initialization_and_preprocess_time_s,input_sha256,maximum_penetration_depth_m,native_core_rtf,native_median_frame_s,near_contact_5cm_frame_rate,object_collision_geom_count,object_mesh_sha256,patch,penetration_frame_rate,proximity_10cm_frame_rate,qpos_sha256,qpos_width,robot_collision_geom_count,status,steady_end_to_end_time_s,strict_contact_2cm_frame_rate,task_name,upstream_commit,variant,wall_time_s,penetration_any_frame_rate,penetration_primary_threshold_m,reported_metric_revision
True,True,True,box,two-case case-study evidence only,mujoco.mj_geomDistance over collision surfaces,25.009666599490092,d69272c66c4594c12a76903b8b37e466798f63e8643052f5524e341dd5047ef5,0.0,30.0,196,0.2890313779935241,dead7293077ca1e1ea1a344cf416182463fa2f4d66f4e304cc846866913a4844,0.0010851133319148382,24.900942958287935,0.8095359855069546,0.9540816326530612,1,7303d421f6b5a915001a6b5156c9d8ca498504993cc8c62fcc50b2632c02220f,patches/holosoma/interaction-hard-constraint-flags.patch,0.0,1.0,7a97e042cd61e3d193350353bd8972afea715ca68a8a676389fe4c517f7cabe2,43,48,succeeded,163.39648845000193,0.9132653061224489,sub3_largebox_003,5f48635a3624656a5f46a07df26d43187e59f855,full,163.68551982799545,0.8367346938775511,0.0011,tolerance-aware-v2
False,True,False,box,two-case case-study evidence only,mujoco.mj_geomDistance over collision surfaces,2.1380314803091283,d69272c66c4594c12a76903b8b37e466798f63e8643052f5524e341dd5047ef5,0.8622448979591837,30.0,196,0.2566506929870229,dead7293077ca1e1ea1a344cf416182463fa2f4d66f4e304cc846866913a4844,0.05434413430125676,2.036478396287433,0.06082500598859042,0.9744897959183674,1,7303d421f6b5a915001a6b5156c9d8ca498504993cc8c62fcc50b2632c02220f,patches/holosoma/interaction-hard-constraint-flags.patch,0.8367346938775511,1.0,f6d438671872a400a57779ee1e4fc8912894efd37e081cc380066f5b5ebbef6c,43,48,succeeded,13.968472338019637,0.9132653061224489,sub3_largebox_003,5f48635a3624656a5f46a07df26d43187e59f855,no-hard,14.22512303100666,0.8367346938775511,0.0011,tolerance-aware-v2
True,True,True,climb,two-case case-study evidence only,mujoco.mj_geomDistance over collision surfaces,11.553344250684148,3ea65dd0645a0e3802b54824d1312ea551d624cdd70df6ae74f38b3a6b83d2c0,0.017118402282453638,30.0,701,0.27559135199408047,0d10253c34f26148c40e96261033b7e5955bcd5d784b76a02be8847aa2b75d8d,0.010761523775162027,11.44487749287306,0.30359525699168444,0.8758915834522111,3,fe36f9d6d178b90e8cbdb260c532056f5617306b3366d9c451f5feedefa089c9,patches/holosoma/interaction-hard-constraint-flags.patch,0.24393723252496433,0.9300998573466477,852ad29e1c5a8cab5c530dcf1346b60ca3b76eed887715ccdd7554423724c647,36,48,succeeded,269.9631439909863,0.8687589158345221,mocap_climb_seq_0,5f48635a3624656a5f46a07df26d43187e59f855,full,270.23873534298036,0.7532097004279601,0.0011,tolerance-aware-v2
False,True,False,climb,two-case case-study evidence only,mujoco.mj_geomDistance over collision surfaces,2.1315310437944035,3ea65dd0645a0e3802b54824d1312ea551d624cdd70df6ae74f38b3a6b83d2c0,0.7232524964336662,30.0,701,0.27041064901277423,0d10253c34f26148c40e96261033b7e5955bcd5d784b76a02be8847aa2b75d8d,0.054776625403781365,2.028272691073684,0.06858597000245936,0.891583452211127,3,fe36f9d6d178b90e8cbdb260c532056f5617306b3366d9c451f5feedefa089c9,patches/holosoma/interaction-hard-constraint-flags.patch,0.7517831669044223,0.9358059914407989,85a6dffcbbf9b474e97d9d546462de05d401ccb8571af615afb34f8ab0603eff,36,48,succeeded,49.80677538999589,0.8887303851640513,mocap_climb_seq_0,5f48635a3624656a5f46a07df26d43187e59f855,no-hard,50.077186039008666,0.760342368045649,0.0011,tolerance-aware-v2
