frame,targeted_point_variance_m2,untracked_point_variance_m2,all_point_variance_m2,qpos_circular_variance_rad2
323,3.0221118651609026e-05,0.0003757636868589723,0.0002893780448071315,0.002884860103841381
324,8.602925626820246e-07,0.0002617429552545856,0.00019652228958160975,0.0027138938302133974
325,3.182996664995555e-07,0.00023775111223088815,0.000178392909089791,0.0026995780725660684
326,6.834429312141465e-07,0.00022787004971035752,0.00017107339801557167,0.0027178050332388373
327,1.4173553973255356e-06,0.00022477087779326584,0.00016893249719428076,0.002759611349722475
328,2.241778787710219e-06,0.00022794371123981627,0.00017151822812678976,0.0028113064947232974
329,2.1979755627517346e-06,0.00023210624923000053,0.00017462918081318833,0.002852004557181752
330,1.5043483718752863e-06,0.00023377136653326256,0.00017570461199291573,0.002863245101391743
331,7.70136056137693e-07,0.0002315125908247523,0.00017382697713259863,0.0028215425349029668
332,1.263511998921492e-07,0.00023476064780983335,0.00017610207365734805,0.00272921538197524
333,1.1386264326700169e-07,0.00026570879565763133,0.00019931006240404028,0.002718479151799397
334,1.0589263069914162e-07,0.0003442030479916072,0.0002581787591513803,0.0028173066715374796
335,1.1944348054164982e-07,0.0003564156997776884,0.0002673416357034017,0.0028307963032954343
336,1.6999040970570008e-07,0.00036484866144164714,0.00027367899368366174,0.002819670090740567
337,2.916637673471411e-07,0.0003673566711440678,0.00027559041929988765,0.0027955798228140806
338,2.7849980579172185e-07,0.00033208658655681,0.0002491345648690555,0.0027785076021965586
339,1.335709427071994e-07,0.00029392161293792686,0.00022047460243912193,0.002782900086206692
340,1.0236763436963012e-07,0.0002627780995803618,0.00019710916659386373,0.002810257928863957
341,7.592696976007733e-08,0.00023942768345446586,0.00017958974433328944,0.0028339356214263168
342,5.367524321566085e-08,0.00022207248822416346,0.00016656778497892648,0.002851081396835261
343,4.1074069460116397e-08,0.0002109166685991842,0.0001581977699667532,0.0028713345035860055
344,3.4592748929847375e-08,0.0002072769096130636,0.00015546633039703015,0.002895380073658444
345,3.5488663731628344e-08,0.00020493048474401368,0.0001537067357239432,0.002905767392225979
346,4.036431789280764e-08,0.00020371880075896898,0.00015279919164869993,0.0029052672245489597
347,9.782194692095113e-08,0.00020508218167128404,0.0001538360917401933,0.002905219913270065
348,4.719354113247869e-08,0.00020567935499750154,0.0001542713146334093,0.0029096957096855103
349,5.0904605268710676e-08,0.00020856665305401924,0.00015643771594183158,0.002918708587739379
350,7.193523066016699e-08,0.00021318488892160725,0.00015990665049887048,0.0029310811285747627
351,1.1283629498306588e-07,0.00021837081810428732,0.00016380632265196128,0.00294286153174736
352,1.8319578791614455e-07,0.00022250566573111424,0.0001669250482453147,0.0029512678280701867
353,2.8744719211603327e-07,0.00022443342540986414,0.00016839693085542713,0.0029534160822620587
354,4.292382887639384e-07,0.00022415612952814235,0.00016822440671829776,0.002948732104278197
355,5.963482419629314e-07,0.0002214271948064246,0.0001662194831653092,0.0029363482335313658
356,7.742769822326753e-07,0.00021526463770882913,0.00016164204752718,0.002917338933084964
357,9.230958606748776e-07,0.00021096251095817833,0.00015845265718380247,0.002873282895995524
358,8.518314051989934e-07,0.00021018356038588515,0.00015785062814071358,0.002812530326542513
359,6.041154938201363e-07,0.0002103886619297359,0.00015794252532075697,0.002754786324894853
360,3.595798843558673e-07,0.000209272618236151,0.00015704435864820224,0.0027097523410895665
361,1.9200015552077714e-07,0.00020671743869417762,0.00015508607905951338,0.0026764867746530314
362,9.515893498693263e-08,0.00020381147376399543,0.00015288239505674333,0.0026511902703766133
363,4.5852593142917414e-08,0.0002009467299259322,0.00015072151059273488,0.002631216002180474
364,2.1050207209409146e-08,0.00019906750332590337,0.00014930589004622994,0.002618114547622512
365,1.2681343318178386e-08,0.0001983196254690844,0.00014874288943764286,0.002611833485449899
366,1.4211317921365653e-08,0.00019725685142797883,0.00014794619140046444,0.0026090621221974914
367,1.75532971099076e-08,0.0001908456672929283,0.00014313863879397367,0.0026135982725710577
368,9.099935424337609e-09,0.00019003562917098,0.00014252899686209108,0.002620788999988566
369,7.1306716164916296e-09,0.00018627519505918014,0.0001397081789622892,0.002633806040560108
370,5.191520037985978e-09,0.00018317481983618001,0.0001373824127571445,0.002649216179413437
371,3.3229999764585487e-09,0.00018046185785932842,0.00013534722414449042,0.0026664969500861378
372,1.8173576292831878e-09,0.00017805630717761755,0.00013354268472262048,0.0026839605994666118
373,9.1618054361032e-10,0.0001767119922259765,0.0001325342232146183,0.0027001788206729702
374,2.9147503483215784e-10,0.00017585868130515792,0.00013189408384762713,0.0027138687922820585
375,6.66256126560024e-11,0.00017487924654228948,0.00013115945156312028,0.0027240352143011464
376,1.1201136313550382e-08,0.00017536792050553803,0.0001315287406632319,0.00272890908725682
377,8.067476314607885e-10,0.0001742395065993164,0.0001306798316363952,0.0027299221631321186
378,1.5960364472423034e-10,0.00017363509582414612,0.00013022636176902074,0.0027291172818263215
379,3.459100237927362e-11,0.0001733558767969979,0.00013001691624549904,0.002726873013532015
380,4.785369435485701e-11,0.0001732814232007541,0.00012996107936398917,0.0027237374008510515
381,9.284115229496272e-11,0.00017331556854553826,0.00012998669961944176,0.0027199730246428694
382,1.367534567217046e-10,0.00017348360985893483,0.00013011274158256528,0.0027165488142121145
383,1.4135598073272648e-10,0.0001738185075067528,0.00013036391596905978,0.0027144903741907656
384,1.2555514361729583e-10,0.0001742803477694892,0.00013071029221590282,0.002714043533703876
385,1.1947653087048464e-10,0.00017498052021880538,0.00013123542003323673,0.0027155673996489458
386,1.3137182699130445e-10,0.00017577461900482815,0.00013183099709657787,0.002717791999180628
387,1.8548307824735585e-10,0.0001765092917070768,0.00013238201515107718,0.002719348195186826
388,4.066082128699665e-10,0.00017716942930732146,0.00013287717363254432,0.0027188668088928567
389,1.0771498600130727e-09,0.0001778587036916884,0.0001333942970562313,0.0027158807439928976
390,2.157790826600194e-09,0.00017852101320197237,0.00013389129934918595,0.002710771364241715
391,3.32736217135381e-09,0.00017927933749774084,0.00013446033496384844,0.0027052586892573538
392,4.167951927505236e-09,0.00018004303723223822,0.00013503331991216054,0.002699964888887777
393,4.896650412020582e-09,0.00018081594767356955,0.00013561318491778018,0.002695175233218365
394,5.1716542178140654e-09,0.000181568866717549,0.0001361779429517162,0.002691569322376567
395,5.200814322474224e-09,0.00018218568351408883,0.00013664056283914722,0.0026889277284943983
396,5.21333763164982e-09,0.00018260138049762975,0.00013695233870763022,0.002686987963449681
397,5.469464147110214e-09,0.0001828304241965515,0.00013712418551345038,0.0026853861257355974
398,6.061610801275447e-09,0.00018287063707445874,0.00013715449320854438,0.0026836484563495465
399,6.963266468460899e-09,0.00018270598851711755,0.00013703123220445529,0.002681203339644102
400,8.176705817514512e-09,0.00018230302666473466,0.00013672931417500539,0.0026777082639558554
401,9.597736492056963e-09,0.00018177895744639005,0.0001363366175189156,0.0026732686391799988
402,1.136292439552053e-08,0.00018119442414839422,0.00013589865884239453,0.0026679011528118186
403,1.3669161074945654e-08,0.0001805952743037949,0.00013544987301811488,0.0026620052311348884
404,1.6968124712230284e-08,0.00017990724186295502,0.0001349346734283943,0.002655183517773567
405,1.898742464914548e-08,0.0001773656356365258,0.00013302897358355662,0.00265383690967546
406,2.367950681029597e-08,0.00017530753629667727,0.00013148657209921053,0.002647325113281224
407,3.055284757499449e-08,0.00017348053268541637,0.00013011803772595604,0.002638489710534152
408,4.106014688951395e-08,0.00017154154142595202,0.0001286664211061864,0.0026289472518666594
409,1.4354371196387102e-06,0.00017926119563598227,0.0001348047560068964,0.002621761863162432
410,3.7749021887227794e-07,0.0001819145516765623,0.00013653028631213976,0.0026031406470249266
411,2.484757962523341e-07,0.00019382714300124497,0.00014543247619999678,0.0025890156459523117
412,3.986813095644376e-07,0.00021732246194601664,0.00016309151678690358,0.002587207858976979
413,9.072440565960163e-07,0.00024766225819663557,0.00018597350466162567,0.0025965043810929115
414,1.865352144399283e-06,0.00028083882450582944,0.00021109545641547192,0.0026036346688060913
415,3.474216650569033e-06,0.00031724896688951166,0.000238805279329776,0.0026159646097059655
416,0.0013402445903413706,0.0014642111780814723,0.0014332195311464466,0.005632984969421171
417,2.2641692034207556e-05,0.00039235077602697534,0.0002999235050287834,0.002969288509700193
418,6.735923797466684e-08,0.00036431507661276267,0.0002732531472690657,0.002822858679480626
419,0.0002390182263084804,0.0003751049691730238,0.00034108328345688784,0.002912591603232255
420,5.9449177876467177e-05,0.00037596387452490154,0.0002968352003627929,0.002827846261732653
421,2.345234959827388e-05,0.0003977791397384158,0.0003041974422033804,0.002919109353274662
422,1.6473594498707725e-05,0.0004159930770234311,0.0003161132063922502,0.002979750337045533
423,3.7137676406925154e-05,0.00044051354101015417,0.0003396695748593469,0.003004793505546028
424,6.667799562208459e-05,0.00047319642533978965,0.0003715668179103634,0.0030813644126020255
425,6.998119883346568e-05,0.0004894585458307838,0.00038458920908145426,0.0032169721782937637
426,0.0009403701689602577,0.0011284078127208645,0.0010813984017807128,0.005302884069940067
427,0.0002853841063669569,0.0009827197881199742,0.0008083858676817199,0.004664787712474767
428,6.64380831256646e-05,0.000612883548279708,0.00047627218199119726,0.003982264488857498
429,1.1519077284743798e-05,0.0004574931929920397,0.0003459996640652158,0.003431821154445769
430,7.395459580591293e-07,0.0003555441958111082,0.000266843033347846,0.002910425357142539
431,2.806110005591617e-07,0.0003108661209684287,0.00023321974347646128,0.002702172378466707
432,1.5774699301107063e-07,0.00028748730403373586,0.00021565491477355461,0.0026571858196568054
433,6.495408864931451e-08,0.00027354611579643185,0.00020517582536948623,0.002656037555216546
434,1.0622372796830082e-07,0.0002694473540532374,0.00020211207147192013,0.0027168324418813975
435,2.59150383535045e-07,0.0002691078966913853,0.00020189571011442273,0.0028041843238764143
436,4.2466840115887074e-07,0.0002828994983348761,0.0002122807908514468,0.002906093169237057
437,4.202694806137155e-07,0.0003101167011179249,0.0002326925932085971,0.00299178279849238
438,6.533586080516029e-05,0.0003823742455314666,0.00030311464934989,0.003141906439000018
439,0.00012752463629388402,0.00047762772631948356,0.0003901019538130837,0.003308222340772809
440,1.540182778977612e-06,0.0003880846283587643,0.00029144851696381765,0.0031524930224430363
441,2.2795613171613333e-07,0.0003586872473671884,0.0002690724245583203,0.003071810395196128
442,9.842539872164688e-08,0.00032740542410336794,0.0002455786744272064,0.002987083430129056
443,1.2623139799125706e-07,0.0002929882553692968,0.00021977274937647043,0.0029027200544481046
444,1.6087565260927554e-07,0.0002620355510464158,0.00019656688219796414,0.0028212069022426596
445,2.0958493295646876e-07,0.00023818838672660147,0.00017869368627819023,0.0027554067075482294
446,2.2291682327919588e-07,0.0002265153314703592,0.00016994222780858918,0.0027086816736896194
447,2.3648886545945103e-07,0.00021910553732226766,0.00016438827520806563,0.0026627368944488316
448,2.8552987073283506e-07,0.00021570549037993158,0.0001618505002526319,0.002624177068973923
449,5.443517812683285e-07,0.0002121954275383171,0.0001592826585990549,0.002617759813160047
450,1.1054557597110843e-06,0.00021501907102600842,0.0001615406672094341,0.002646326845298489
451,1.3787101433548978e-06,0.00022923293464469517,0.0001722693785193601,0.0026743655791370527
452,1.5954369947721488e-06,0.00023505523542037348,0.00017669028581397315,0.002697435617729413
453,1.970251840405462e-06,0.00023249563272673048,0.0001748642875051492,0.0027335953057013203
454,2.21764981705803e-06,0.00022446858506261288,0.00016890585125122414,0.0027799820599259937
455,2.233789483018723e-06,0.00021299030858609565,0.00016030117881032642,0.0028292457987443187
456,2.1117933437123458e-06,0.00020168786147269936,0.0001517938444404526,0.0028801030185948017
457,1.8757473185865337e-06,0.00019277426723033546,0.00014504963725239822,0.002933108534580422
458,1.4620593179207325e-06,0.00018649349462603428,0.0001402356357990059,0.002985428220252656
459,1.025163910752762e-06,0.00018274716745787572,0.000137316666571095,0.0030176138881718344
460,7.261307093320793e-07,0.00018106146188903325,0.00013597762909410799,0.0030231170794730467
461,4.937360124943761e-07,0.00017994152479790845,0.00013507957760155494,0.0030139592783426385
462,2.2155863795827708e-07,0.00017586223232169543,0.00013195206390076113,0.0029754941624940807
463,1.8535566933822772e-07,0.00017333559204507233,0.00013004803295113882,0.002941388819300965
464,1.871137047114513e-07,0.0001752976829538738,0.0001315200406415832,0.0029289860602782643
465,2.0238974239078243e-07,0.00017939281813406612,0.0001345952110361473,0.002923453833120877
466,2.367678083127523e-07,0.00018828185054469476,0.00014127057986059927,0.0029229303059370598
467,2.729515241851448e-07,0.0002019162862056965,0.00015150545253531865,0.002927247965148162
468,3.0315791731871815e-07,0.00021808774023856394,0.00016364159465825264,0.0029361312469084713
469,2.700458045719903e-07,0.00023354739584917014,0.0001752280583380206,0.002945604571688357
470,3.3446470556932135e-07,0.00024256549134026655,0.00018200773468159224,0.0029221858373773045
471,3.022066083146078e-07,0.0002455508997945546,0.0001842387264979946,0.0029057136632706076
472,2.7898849140250166e-07,0.00024151307646528287,0.00018120455447181278,0.002902281735344908
473,2.832517294372127e-07,0.00023139792411701514,0.00017361925602012065,0.002913783833707931
474,3.066266555674282e-07,0.0002163830151663338,0.00016236391803864218,0.0029316637563331998
475,3.503062904880964e-07,0.00019987048881109056,0.00014999044318093994,0.0029533894501094886
476,4.1182194729230833e-07,0.0001868637363266301,0.00014025075773179565,0.002980665802836569
477,4.901067994082707e-07,0.00018223389424843806,0.0001367979473861806,0.003003618177607168
478,5.206645697385163e-07,0.0001809003620738351,0.00013580543769781093,0.0030241815784667284
479,4.795768019360865e-07,0.00018253602091554034,0.0001370219098871393,0.003034150411023268
480,4.0201884725819533e-07,0.00018530847227916827,0.00013908185892119073,0.003037217428898316
481,3.1472845282993327e-07,0.00018751525686252384,0.00014071512476010036,0.0030428016387777893
482,2.6367822819248625e-07,0.00018899183120100747,0.00014180979295780373,0.0030492668485165215
483,2.2569830117377261e-07,0.0001915064398577752,0.00014368625446862488,0.0030496257196559276
484,2.0788916371381724e-07,0.0001959014509191012,0.0001469780604802544,0.003039973637501386
485,2.05930416290388e-07,0.0002004130402032385,0.00015036126275650146,0.00302204742762515
486,2.185956771660208e-07,0.000203441831043214,0.00015263602220170198,0.002993934180532505
487,2.767417247879241e-07,0.0002065177073929356,0.00015495746597589863,0.002958579156281037
488,3.4123479097704176e-07,0.00020942341218322945,0.0001571528678351664,0.00292038253319546
489,3.4894084576473416e-07,0.00021113056130311428,0.00015843515618877693,0.002885707624257958
490,3.0049183192662406e-07,0.00021075149246759577,0.0001581387423086785,0.0028583507405879308
491,1.7364031486265987e-07,0.00021313468978126555,0.00015989442741466483,0.0027982885021023136
492,8.252751752820237e-08,0.0002133984109259796,0.00016006944007386677,0.0028246259164885603
493,3.142822428510113e-08,0.0002099910407115138,0.00015750113758970666,0.002863935794885478
494,1.1458746184498735e-08,0.00020402959792162798,0.00015302506312776709,0.0029044076918040007
495,1.1191484180691796e-08,0.00019665439881869505,0.00014749359698506645,0.0029407683565959857
496,1.187181802653364e-08,0.00018972359546261147,0.00014229566455146525,0.0029535775226639687
497,3.53280863900865e-07,0.00019171990390835891,0.00014387824814724443,0.0029545513394636604
498,2.8476491265773634e-08,0.0001905903539955456,0.00014294988461947567,0.002953506149925587
499,3.4708528776532964e-08,0.00018852898921262323,0.00014140541904166155,0.0029453981464791336
500,3.9954344869125445e-08,0.00018544034605292808,0.00013909024812591334,0.0029304726110674765
501,4.279259415487009e-08,0.00018161563169728662,0.00013622242192150367,0.002910673679961944
502,4.388740097069224e-08,0.00017796813060819754,0.00013348706980639084,0.0028896898158831284
503,4.3697210135907824e-08,0.00017525876959637832,0.0001314550014998177,0.002870610655603208
504,4.259767745951172e-08,0.00017351462487990934,0.00013014661807929685,0.002854203985618136
505,4.1928165122816706e-08,0.00017256730680438465,0.0001294359621445692,0.002841582768987713
506,4.029876498349337e-08,0.00017230554624266437,0.00012923923437324416,0.0028336237519579967
507,3.819235855738823e-08,0.00017192020816584838,0.0001289497042140256,0.0028245130637785526
508,3.590565236827008e-08,0.00017140661919948363,0.00012856394081270476,0.0028155399380917325
509,3.3639720563825614e-08,0.00017074518002068177,0.00012806729494565226,0.0028067359942152447
510,3.011732062682709e-08,0.00016970993823945896,0.00012728998300975093,0.002796791068943165
511,2.5397873631676266e-08,0.00016822852664652834,0.00012617774445330417,0.002784962199590625
512,2.1116535409360608e-08,0.00016625128469320257,0.00012469374265375427,0.002771111775028455
513,2.2015276380897204e-08,0.0001642167375696367,0.00012316805699632278,0.0027588387338451244
514,2.96097684106626e-08,0.00016236687499881388,0.00012178255869121305,0.002751250710456911
515,4.0041841338791845e-08,0.00016099848069746976,0.00012075887098343701,0.002750996298760396
516,4.2692774795281065e-08,0.00016024412955233133,0.00012019377035794732,0.0027576773160268176
517,3.324469538970109e-08,0.0001600427185228279,0.00012004035006596834,0.002766804187056001
518,2.214342817608602e-08,0.00016005582294310286,0.00012004740306437117,0.002774209771711923
519,1.5737358072785633e-08,0.00016007621146294437,0.00012006109293672647,0.0027784312513167413
520,1.3750907911613477e-08,0.00015999677631157303,0.00012000101996065766,0.002779239199833547
521,3.3881396434619406e-08,0.00015986638105253037,0.00011990825613850645,0.0027778872684307582
522,1.536849546268325e-08,0.00015974114907882958,0.00011980970393298787,0.002774155815410701
523,1.712016384169161e-08,0.00015969044122357621,0.00011977211095864259,0.0027715327755697965
524,1.9699957181655196e-08,0.0001597359134698074,0.00011980686009165097,0.0027681741400648117
525,2.48494050570668e-08,0.00016023651904504727,0.00012018360163504973,0.0027630172557710094
526,3.714307608489859e-08,0.00016160388307601213,0.00012121219807603031,0.0027609258335313277
527,5.637793377634618e-08,0.00016323070964721574,0.0001224371267188559,0.0027649750844360773
528,7.686947095927083e-08,0.00016429128302747936,0.00012323767963834934,0.002769937074741683
529,9.5158981661625e-08,0.0001647076779301616,0.0001235545481930366,0.002772648902271041
530,1.1192880848385027e-07,0.00016467714999452722,0.0001235358446980164,0.0027731243231170905
531,1.2724203549305287e-07,0.00016430189350322597,0.00012325823063629273,0.0027717053055498733
532,1.4115733630199708e-07,0.00016382869393118127,0.00012290680978246146,0.0027696362430668646
533,1.5845718024247493e-07,0.00016340077150282315,0.00012259019292217794,0.002768189046207984
534,1.8004668844537144e-07,0.00016319834333202942,0.00012244376917113344,0.0027681379748320414
535,2.0555209628210431e-07,0.00016331481565076556,0.0001225374997621447,0.002769661112501328
536,2.354828471717363e-07,0.0001637974860409561,0.00012290698524251002,0.0027730445445035713
537,2.6983246571284696e-07,0.0001646299170271557,0.000123539895886795,0.002778314319627903
538,3.0480426541750295e-07,0.00016586718821621363,0.0001244765922285146,0.0027845345038413683
539,3.3320398766686475e-07,0.0001680278952929067,0.00012610422246659672,0.0027915615646307355
540,3.534170222236556e-07,0.00017243500817739675,0.00012941461038860346,0.0028010034537005973
541,3.589610127061864e-07,0.00018088666515271676,0.00013575473911771414,0.0028140022022810707
542,3.3652843671575237e-07,0.00019752136998138741,0.00014822515959521948,0.0028334107329909546
543,3.1145061182310193e-07,0.0002264234793923961,0.00016989547219725286,0.0028621792197998895
544,3.867445193592281e-07,0.00026445867047016736,0.0001984406889824653,0.002893794602735445
545,6.087602112116074e-07,0.00029886044090633165,0.00022429752073255168,0.002913545200740687
546,1.4945619282492218e-07,0.0003336210041795441,0.00025025311718286425,0.002914905535075686
547,4.044397203267015e-07,0.0003306905039900244,0.0002481189879226,0.0028853669275583364
548,7.046671910324321e-07,0.0003020528437152863,0.00022671579958422283,0.0028351588985379133
549,9.920694780939531e-07,0.00025769496910999184,0.00019351924420201737,0.0027792869277138135
550,1.2102268333710365e-06,0.00022325159133816704,0.00016774125021196804,0.0027562074465273885
551,2.3225064753866317e-06,0.0002408529070740967,0.00018122030692441915,0.0027832606708945934
552,3.3912809344249087e-06,0.00026460747763568543,0.00019930342846037033,0.0028318001314882662
553,3.1300856820079615e-06,0.00028110209752015187,0.00021160909456061593,0.0028799132781618195
554,6.0483632951845896e-06,0.0003455084301751271,0.0002606434134551414,0.0029826536753238897
555,2.8359352797966823e-06,0.00030023264970642304,0.00022588347109976648,0.0029686464857389115
556,2.175214793035054e-06,0.00029222048752170626,0.00021970916933953844,0.0029647887518527713
557,1.8938682241159344e-06,0.0002835676929067189,0.00021314923673606824,0.0029487566189525744
558,1.6752596167236377e-06,0.00027396997009055296,0.00020589629247209565,0.002930458083819266
559,1.5236197081481459e-06,0.0002648938306642254,0.00019905127792520607,0.0029085691524056738
560,1.4142328397312916e-06,0.00025612490040074137,0.0001924472335104889,0.002881759896109392
561,1.29932670644671e-06,0.0002481032627823969,0.00018640227876340934,0.0028579860018602575
562,1.1724989710533944e-06,0.00024047957613735133,0.00018065280684577685,0.0028367521809541875
563,1.0900504379984727e-06,0.00023397786148638647,0.00017575590872428946,0.0028154989039882957
564,9.71437021132943e-07,0.0002286126796962694,0.00017170236902748528,0.0027948007757171165
565,8.670533832444723e-07,0.00022405440502542794,0.0001682575671148821,0.0027772603354879787
566,7.96664113678018e-07,0.00022139416879162716,0.00016624479262213987,0.0027573718886324166
567,7.396764297787711e-07,0.00022077199028021105,0.00016576391181760298,0.002742245880301398
568,6.968701020755065e-07,0.00021638546523242372,0.00016246331644983666,0.0027188059042003664
569,6.318262234901058e-07,0.0002114308470638545,0.0001587310918537634,0.0027083529608429163
570,5.665339570951559e-07,0.00020539574971242586,0.00015418844577359315,0.00270089871448414
571,4.944131037974539e-07,0.00019991052692589525,0.0001500564984703708,0.0027024484600832338
572,4.0382148469663945e-07,0.0001974709787371932,0.00014820418942406905,0.0027228067039133984
573,3.4965502196962997e-07,0.00019938591160622318,0.0001496268474601598,0.0027515381234836924
574,3.501108703251339e-07,0.00020501262908918054,0.00015384699953446666,0.002792000780885872
575,3.624140888072034e-07,0.0002136961800985501,0.00016036273859611438,0.0028368593808167867
576,3.6808282646224216e-07,0.00022287076028682548,0.00016724509092173466,0.0028807971227642185
577,3.531434512022929e-07,0.00023022018549135624,0.0001727534249813178,0.0029183725587308353
578,3.443871952510865e-07,0.0002335172446356582,0.00017522403027555642,0.002946401952741762
579,3.469894861116887e-07,0.00022987363368606175,0.00017249197263607423,0.002956137594432641
580,3.872520797027208e-07,0.00021746090179544729,0.00016319248936651115,0.002948087790602197
581,2.436710917844192e-07,0.0001950555029715399,0.00014635254500160102,0.0029179413884695272
582,1.4810570516678815e-07,0.00017949939926949348,0.0001346615758784118,0.002888520616564173
583,1.12925478976462e-07,0.0001710945556185261,0.00012834914808363868,0.00286894371111143
584,9.858069819654853e-08,0.00016659398156835872,0.00012497013135081815,0.002854991189748591
585,9.030935678331102e-08,0.00016379797423102447,0.00012287105801246417,0.0028435111588937193
586,8.013943895078981e-08,0.00016224700013013903,0.00012170528495734197,0.002834969636757513
587,7.000414832138588e-08,0.00016132055042006636,0.00012100791385213012,0.0028282946490218557
588,6.258686901424867e-08,0.00016053876231599974,0.00012041971845425339,0.0028222797720168676
589,6.010571030466698e-08,0.0001597180335767235,0.0001198035516101188,0.0028165984743482937
590,6.188095142257241e-08,0.00015924519914726617,0.00011944936959830529,0.0028124590768222987
591,6.607018701539808e-08,0.00015921855610966099,0.00011943043462899959,0.0028098560370859818
592,1.2777407225632979e-07,0.0001601022592663477,0.00012010863796782486,0.0028103119214954683
593,8.43943964812324e-08,0.00015911347856695097,0.00011935620752433353,0.0028061447971797658
594,8.649133335265812e-08,0.00015822013786412486,0.00011868672623143182,0.002801013344896213
595,9.204488602971095e-08,0.00015736748318466066,0.00011804862361000293,0.002795382468426486
596,1.0976585358536638e-07,0.0001567060993444963,0.00011755701597176857,0.0027898706246136016
597,1.169957739379235e-07,0.00015616289307447752,0.00011715141874934262,0.0027861756977186824
598,1.2775239686291693e-07,0.00015572218684846198,0.0001168235782355622,0.0027833051485326448
599,1.394215221646476e-07,0.00015536811190023002,0.00011656093930571369,0.002779634164074653
