source_frame_idx,valid,rf_kpe_all_m,rf_kpe_targeted_m,rf_kpe_untracked_m,bone_direction_error_rad,bend_plane_error_rad,root_translation_error_m,root_translation_common_scale_error_m,root_translation_native_scale_error_m,root_translation_scale_invariant_error_m,effective_root_xy_scale,root_scale_bias_fraction,root_yaw_error_rad,joint_velocity_rms_rad_s,joint_acceleration_rms_rad_s2,joint_jerk_rms_rad_s3,pose_jump_rms_m,left_foot_speed_m_s,right_foot_speed_m_s,left_source_stance,right_source_stance,left_foot_skating,right_foot_skating,foot_skating,ground_penetration_depth_m,ground_penetration_artifact,joint_limit_violation_rad,joint_limit_artifact,invalid_artifact,self_contact_count_diagnostic,artifact,artifact_causes,solve_time_s,rf_kpe_torso_m,rf_kpe_head_m,rf_kpe_left_shoulder_m,rf_kpe_right_shoulder_m,rf_kpe_left_elbow_m,rf_kpe_right_elbow_m,rf_kpe_left_wrist_m,rf_kpe_right_wrist_m,rf_kpe_left_hip_m,rf_kpe_right_hip_m,rf_kpe_left_knee_m,rf_kpe_right_knee_m,rf_kpe_left_ankle_m,rf_kpe_right_ankle_m,rf_kpe_left_toe_m,rf_kpe_right_toe_m
10,True,0.10588161406823611,0.01623244572824315,0.1357646701815671,0.4359287061120695,0.4853368682216359,9.281334714668825e-06,9.281334714668825e-06,9.281334714668825e-06,9.275310705907905e-06,0.7420440478554367,9.438707614606301e-06,0.02113219739862293,0.13642810032318126,0.14702572944597894,5.580635744477268,0.0004936352197565915,0.001573559701223295,0.0017651064295946997,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004873140132986009,0.1918370293214371,0.12937502747783425,0.112603449074742,0.1147378466115975,0.0736438221826661,0.0744976316177751,0.03465415629042515,0.025699766699359302,0.1272869929831877,0.14818686328936906,0.16966146748032723,0.20051769719088183,0.002319808273490614,0.0022560516496975373,0.14375852091342467,0.14306969403556297
11,True,0.10579674916753094,0.016234682753082805,0.13565077130568035,0.43535029411925735,0.4806356306489713,9.646808094547353e-06,9.646808094547353e-06,9.646808094547353e-06,9.641040385861886e-06,0.7420440478554367,9.438707614606301e-06,0.020572160068294654,0.13671408759215736,0.19899010166730327,3.383012985037952,0.0004674848872867483,0.0012613786417382056,0.0014061607114502868,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.00048118201084434986,0.19177945250900308,0.1291133510996944,0.11236222716505852,0.11448871243789747,0.07362186551006422,0.07420408379627116,0.034686071850033126,0.02580467985380025,0.12742820824354914,0.14802129668572445,0.16986816563375684,0.20010423802906024,0.00225314004120274,0.002194839267295107,0.14370479857249974,0.1431128559855848
12,True,0.10571517290464967,0.016238567239078506,0.13554070812650673,0.43478103400359897,0.47697247727114156,1.0069091370915626e-05,1.0069091370915626e-05,1.0069091370915626e-05,1.006375391168262e-05,0.7420440478554367,9.438707614606301e-06,0.020014421682797545,0.13624928789506588,0.0982859264216506,3.5755214105719597,0.000438792435102961,0.0010581028696018675,0.0014702364524090909,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004896479949820787,0.19172231058019878,0.12891750118804754,0.11211332638537057,0.11424228556882746,0.07363292107046443,0.07382277227458228,0.034716878836911116,0.02591575612756045,0.12757535803225184,0.14784861728744972,0.17012105373221403,0.19968740553562925,0.0021870261544823643,0.0021346078373601003,0.14365093122333833,0.14315401463970653
13,True,0.10564193709183614,0.01623313494932847,0.1354448711393387,0.43427562718316304,0.47394098012799735,1.0506271324662264e-05,1.0506271324662264e-05,1.0506271324662264e-05,1.05014932352255e-05,0.7420440478554367,9.438707614606301e-06,0.019463280943282427,0.1349789369691691,0.07684980900492619,1.5647032051061593,0.00040217156981243936,0.0009148072156033468,0.0011579312560358913,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004881850036326796,0.1916636757585129,0.12880037923761725,0.11188952544822169,0.1140106386147334,0.07367124638616139,0.0734739654303157,0.03471977386138503,0.02601479646177144,0.1277249303068115,0.14767660987984899,0.1703673060943063,0.19926869992885937,0.0021220454215257734,0.0020759240526316415,0.14359874988480512,0.14319272670187083
14,True,0.10558235177517897,0.016217058738024193,0.1353707827875639,0.43382082990605325,0.47132627509420566,1.0980067073779207e-05,1.0980067073779207e-05,1.0980067073779207e-05,1.0975810414930431e-05,0.7420440478554367,9.438707614606301e-06,0.018922631244767008,0.13273627405087565,0.07972919062453293,1.9427810305133502,0.00035649541224774665,0.0007529594258849883,0.000979818342097144,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004801600007340312,0.1916022093691665,0.12871905648077406,0.11176575902601815,0.11380680204550353,0.07370000772478187,0.07327650640675891,0.03469738285054513,0.02609312831863711,0.1278744732624036,0.1475107484104277,0.17056656375810747,0.19884846225372496,0.0020588320333795335,0.0020188917495349936,0.1435496150367934,0.14322918967630657
15,True,0.1055351465751779,0.016186260691130137,0.13531810853652715,0.4334611509004024,0.468613407329317,1.141575398334355e-05,1.141575398334355e-05,1.141575398334355e-05,1.1411879583091619e-05,0.7420440478554367,9.438707614606301e-06,0.018390422630670145,0.13047093714475613,0.07876194513307092,0.7766335408443402,0.0003234887424669454,0.0006400356147412936,0.000853926467778796,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004908099945168942,0.1915377088647523,0.1286256853489885,0.11173620674809107,0.11363804851497314,0.07369922324085112,0.07325538235228829,0.03463847773354081,0.026146090926351628,0.12802723567962296,0.1473492829184003,0.17075660499150896,0.19842376099577178,0.0019971127431825477,0.0019633613614455517,0.1435037942360072,0.14326436854707034
16,True,0.10548136827841761,0.01615907545855052,0.13525546588503998,0.4330212960452477,0.4666098385602518,1.1679334540101788e-05,1.1679334540101788e-05,1.1679334540101788e-05,1.1675849256364864e-05,0.7420440478554367,9.438707614606301e-06,0.017870220480716403,0.129269362600178,0.0795763842027276,2.720427603445647,0.00028941340978366146,0.0006499469377658998,0.0008283275952909363,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004831349942833185,0.19147232425203853,0.12848034932491106,0.11169710254533897,0.11347061490080577,0.07368330191559846,0.07318371164973156,0.0345807986771124,0.026208749479664752,0.12817771574909417,0.1471973265322342,0.17094149809505718,0.19799983192802437,0.001937513577097703,0.0019092401003272218,0.14346154892489243,0.14330026480275326
17,True,0.10542182446519924,0.016131239949351187,0.13518535263714856,0.43254034156092747,0.4658660571532666,1.1792209456577464e-05,1.1792209456577464e-05,1.1792209456577464e-05,1.1789206926900014e-05,0.7420440478554367,9.438707614606301e-06,0.01737236822640842,0.12818301544443886,0.08490111158920265,0.7078233873692678,0.0002561268738268641,0.0005673719126255941,0.000736747712872145,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004850089899264276,0.19140830772288991,0.12829182575621773,0.11161645151947791,0.1133166236717692,0.07369529286659235,0.07307656043012707,0.03451569563633815,0.02627074982519087,0.12831717159866754,0.14706205336518635,0.1710904562797162,0.19759096801467096,0.0018814718211711855,0.0018570425147045476,0.14342283184522378,0.14333568857524384
18,True,0.10536042506173868,0.01610256099741554,0.1351130464165131,0.43201645696415214,0.46737381093379454,1.1922765193703279e-05,1.1922765193703279e-05,1.1922765193703279e-05,1.1919294334265896e-05,0.7420440478554367,9.438707614606301e-06,0.016881797026057743,0.12627219944795975,0.13438253973876363,3.3996453570614755,0.00022900425975421097,0.0006228458582762198,0.0007192719876399031,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004889160045422614,0.19134452874076333,0.1280888334807862,0.11153877665828905,0.11315917623073792,0.07373305589635094,0.07294929099569424,0.03446461932752256,0.026312615087603682,0.12845629911638856,0.14693242017850047,0.17122964787043465,0.19716557540793975,0.0018273556305914433,0.0018056539439444859,0.14338735987490608,0.14337159254736584
19,True,0.10530743329381859,0.016061020825783284,0.13505623744983034,0.43153710628040487,0.4687719284295774,1.1883633691780947e-05,1.1883633691780947e-05,1.1883633691780947e-05,1.1879167711579797e-05,0.7420440478554367,9.438707614606301e-06,0.016406261316398885,0.12550901956896532,0.10565757637421104,2.6282995335536294,0.00022223235710399524,0.0006661075515851095,0.0007520618005691557,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.00048661199980415404,0.19127617477279787,0.12787907072816268,0.11147615935541849,0.11303158447404779,0.07386949345766158,0.07282336738104889,0.03438419739652658,0.026328194845143673,0.12859684043196695,0.1468146620044926,0.17137918575172995,0.1967630040322897,0.001775674331169241,0.0017560167302936428,0.14335701306029222,0.14340829394805554
