source_frame_idx,valid,rf_kpe_all_m,rf_kpe_targeted_m,rf_kpe_untracked_m,bone_direction_error_rad,bend_plane_error_rad,root_translation_error_m,root_translation_common_scale_error_m,root_translation_native_scale_error_m,root_translation_scale_invariant_error_m,effective_root_xy_scale,root_scale_bias_fraction,root_yaw_error_rad,joint_velocity_rms_rad_s,joint_acceleration_rms_rad_s2,joint_jerk_rms_rad_s3,pose_jump_rms_m,left_foot_speed_m_s,right_foot_speed_m_s,left_source_stance,right_source_stance,left_foot_skating,right_foot_skating,foot_skating,ground_penetration_depth_m,ground_penetration_artifact,joint_limit_violation_rad,joint_limit_artifact,invalid_artifact,self_contact_count_diagnostic,artifact,artifact_causes,solve_time_s,rf_kpe_torso_m,rf_kpe_head_m,rf_kpe_left_shoulder_m,rf_kpe_right_shoulder_m,rf_kpe_left_elbow_m,rf_kpe_right_elbow_m,rf_kpe_left_wrist_m,rf_kpe_right_wrist_m,rf_kpe_left_hip_m,rf_kpe_right_hip_m,rf_kpe_left_knee_m,rf_kpe_right_knee_m,rf_kpe_left_ankle_m,rf_kpe_right_ankle_m,rf_kpe_left_toe_m,rf_kpe_right_toe_m
10,True,0.12133226790728452,0.11074970626132039,0.12485978845593922,0.09833853375847748,0.11937976887729163,0.018152776264635243,0.018152776264635243,0.018138453047772694,0.018126867285713992,0.7511247566841113,0.012246979814607206,0.006147495295303563,0.285123868395702,1.0824716143939794,21.134441139831797,0.0011412171594915727,0.0069676915686164185,0.004895656976015745,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.14340531500056386,0.19234116122250067,0.11902730473805595,0.09983328335025393,0.09842753601805783,0.09665680276712774,0.08900164663750172,0.1021983549759822,0.10591609694602981,0.13835749210594922,0.13584168064649235,0.11619575257558934,0.11504727514933355,0.11784636898476394,0.11703800413850562,0.14832262616252562,0.14926490009788243
11,True,0.12144043523500189,0.11085628595807982,0.12496848499397588,0.09901334755396457,0.11454121895192551,0.01886124280973277,0.01886124280973277,0.01884457673227757,0.01883109512917764,0.7511247566841113,0.012246979814607206,0.005300110425375814,0.2503605542671528,1.133229768871019,32.21739533674389,0.0010258693978417051,0.004156517491670772,0.004759752252569447,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.14370060301735066,0.19264616692690026,0.11960027774563721,0.10077989661686593,0.09945600810981259,0.09721797700276703,0.09053098164359641,0.10275390123699875,0.10653770099806083,0.1380566367167905,0.13550499693081108,0.11572672131187678,0.11457687901681218,0.1174377059308346,0.11669583566642512,0.147196948781954,0.1483283291238865
12,True,0.12150590690771554,0.11085648254885638,0.12505571502733526,0.09952496658594012,0.11135624879307549,0.019486477595693455,0.019486477595693455,0.019468103273111104,0.019453240294671114,0.7511247566841113,0.012246979814607206,0.004837689229969744,0.22100931104911348,1.0215021219920237,24.353165343095597,0.0009332472027020839,0.0039490689811342685,0.0051962688827143135,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.14441610500216484,0.1929223222778234,0.12020588548114179,0.1014832699125195,0.10045033013659782,0.0975968608356726,0.09176875846788661,0.10310978676414656,0.10687114621321424,0.13776964519755827,0.13522916101279067,0.11529704050117612,0.11417635189706227,0.11700485319067128,0.11644014402739344,0.14612563602666603,0.1476433185811279
13,True,0.12159031154928224,0.11089526025842775,0.12515532864623372,0.09993606622632385,0.10920410256115448,0.019988613776654156,0.019988613776654156,0.019968540725501034,0.01995230384013203,0.7511247566841113,0.012246979814607206,0.00432312400553836,0.19091044765681042,0.960153552616162,18.003588681064798,0.0007884181045285243,0.005124182503275047,0.00901235852792265,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.144359647994861,0.19316063977296533,0.1207755491410489,0.10218590152955842,0.10124631784927769,0.09791873332063995,0.09294118192507039,0.10342421144774003,0.1073181060402722,0.13755085471504885,0.13497073826994332,0.11490517994699344,0.11381554672301561,0.11667768247199303,0.11616104107370574,0.1454187350377293,0.14697456552351362
14,True,0.12160850267242981,0.11079262567132578,0.12521379500613114,0.1000375769200904,0.1055203873433877,0.02010854018707262,0.02010854018707262,0.02008740294591646,0.020070306742539012,0.7511247566841113,0.012246979814607206,0.004374050670657548,0.14932093333086047,1.625332328504801,30.18207172386938,0.0006440610832944131,0.012999163540096562,0.009942627595853364,True,True,True,False,True,0.0,False,0.0,False,False,0,True,left-skating,0.14435410700389184,0.19332713950652977,0.12117086966317969,0.10238874009256355,0.10179396552401994,0.09792576120028185,0.09382800992846867,0.1034343969172913,0.10738609302845442,0.1373555587163505,0.1348289203382861,0.1145607455103025,0.11355223869924191,0.11632065911687557,0.11602935362268188,0.14494464586446967,0.1468889450298795
15,True,0.1215948520720045,0.11063427363255494,0.1252483782184877,0.09955645437563877,0.10027885824286134,0.019635392501629486,0.019635392501629486,0.019613931201496057,0.019596576195862705,0.7511247566841113,0.012246979814607206,0.003571828265923838,0.10176426584922692,2.4173022733732488,38.45406434198977,0.00039293597512165,0.008103426236370694,0.00999558061005885,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09628066999721341,0.1933664956526515,0.12114068835389014,0.10226210184909498,0.10161009796163795,0.097821818104731,0.09432640387464207,0.10340549423069244,0.10707848408376637,0.13729901318351104,0.13478939360565628,0.11433921358548038,0.11338797394772326,0.11614753752303275,0.1159055786927282,0.14526185861127314,0.14737547989156058
16,True,0.12161806557381319,0.11060638337883687,0.12528862630547197,0.09900311453569342,0.09621686910587882,0.01943143090141438,0.01943143090141438,0.019409634999471282,0.019392011683737893,0.7511247566841113,0.012246979814607206,0.003000008648265551,0.08693105616965363,0.6706303570165689,64.25931305610327,0.00029742224322920223,0.003906410966720599,0.010509165758673528,True,True,False,True,True,0.0,False,0.0,False,False,0,True,right-skating,0.14787857700139284,0.19338162834126058,0.12112546847354558,0.1022294414293926,0.10155964676041308,0.09777993429265028,0.09486742740291669,0.10339609194254289,0.10704453851631535,0.13726685659012983,0.13478437189243417,0.11420156409668768,0.1133458955830101,0.11607930749833462,0.11590559555815462,0.1453803836887636,0.14754089711445936
17,True,0.12165464653182909,0.11062716440560137,0.12533047390723837,0.09864661617010717,0.09290479897320245,0.019311087446149938,0.019311087446149938,0.019289089332565155,0.01927130410170249,0.7511247566841113,0.012246979814607206,0.0025028088874645693,0.07608233250628794,0.442014089176952,12.658964581110427,0.0002423687498601353,0.0034488941650661787,0.003474879250402985,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09618048000265844,0.19338849460063717,0.12109994181948247,0.10220917602307603,0.10155919593985538,0.09780469388112098,0.09534729508902016,0.10345144908377478,0.10705814686072807,0.1372365207898865,0.13479898102601884,0.11411611043582112,0.11333565015805867,0.11603183120423019,0.11596723047367248,0.14534237416028348,0.14772725296359923
18,True,0.12166204819477831,0.11059126795969429,0.12535230827313967,0.09831541045473395,0.08988203766136588,0.019245536214077333,0.019245536214077333,0.01922350696978292,0.019205697775945902,0.7511247566841113,0.012246979814607206,0.0021130502078257063,0.06901167809893564,0.3636644023045299,9.212951383779323,0.0002419121300540722,0.009372573945058468,0.00038600472307587995,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09646825300296769,0.19339127526359093,0.121084177728037,0.10215711620321319,0.1016007961350554,0.09781573974979485,0.09565517807193037,0.10343887445516815,0.1069161215092704,0.13721409632168538,0.13481553126323476,0.11407543946681893,0.11334672418879291,0.115986678924882,0.11602339694945657,0.14525006357435363,0.14782156131116872
19,True,0.12169011229356774,0.11061830736809082,0.1253807139353934,0.09807207268277779,0.08763186729633739,0.01928798205277528,0.01928798205277528,0.01926627286738944,0.019248723329769877,0.7511247566841113,0.012246979814607206,0.0015618031876538652,0.06105090952064332,0.4026484153829554,14.88972567456101,0.00018728546584039925,0.004286189723332781,0.004708537965296594,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.09614224801771343,0.19338752912972812,0.12104596755943235,0.10214880184739017,0.10161611874733115,0.09793987825877486,0.09599766878914963,0.10351582594411267,0.10691093929784347,0.13720791135297367,0.13482274486971565,0.11404488561840379,0.11335531182897104,0.11598810602069802,0.11605835820970911,0.1451702482457776,0.14783150097707287
