source_frame_idx,valid,rf_kpe_all_m,rf_kpe_targeted_m,rf_kpe_untracked_m,bone_direction_error_rad,bend_plane_error_rad,root_translation_error_m,root_translation_common_scale_error_m,root_translation_native_scale_error_m,root_translation_scale_invariant_error_m,effective_root_xy_scale,root_scale_bias_fraction,root_yaw_error_rad,joint_velocity_rms_rad_s,joint_acceleration_rms_rad_s2,joint_jerk_rms_rad_s3,pose_jump_rms_m,left_foot_speed_m_s,right_foot_speed_m_s,left_source_stance,right_source_stance,left_foot_skating,right_foot_skating,foot_skating,ground_penetration_depth_m,ground_penetration_artifact,joint_limit_violation_rad,joint_limit_artifact,invalid_artifact,self_contact_count_diagnostic,artifact,artifact_causes,solve_time_s,rf_kpe_torso_m,rf_kpe_head_m,rf_kpe_left_shoulder_m,rf_kpe_right_shoulder_m,rf_kpe_left_elbow_m,rf_kpe_right_elbow_m,rf_kpe_left_wrist_m,rf_kpe_right_wrist_m,rf_kpe_left_hip_m,rf_kpe_right_hip_m,rf_kpe_left_knee_m,rf_kpe_right_knee_m,rf_kpe_left_ankle_m,rf_kpe_right_ankle_m,rf_kpe_left_toe_m,rf_kpe_right_toe_m
10,True,0.10682961798296625,0.019572776369863192,0.13591523185400062,0.4381560397674117,0.4942427317652702,1.8634287927191313e-06,1.8634287927191313e-06,1.8634287927191313e-06,1.874795254784313e-06,0.7420452722952992,1.1088813727688773e-05,0.038943660811635805,0.1352094578683434,0.1406896424830739,5.68139052423656,0.0006516271552451684,0.0033705314571037203,0.0036463598722922988,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004822739865630865,0.19382088855875831,0.13027760948671474,0.1181797517967841,0.11345907420636345,0.07063557058903193,0.07990301421314043,0.038503657516321975,0.03135028474804136,0.11592855051585102,0.1618956800107695,0.1439300097002106,0.2163561004160556,0.004259928212413679,0.004177235002675747,0.1438493919869456,0.14274714076738193
11,True,0.10670032142809607,0.01942158272007878,0.1357932343307685,0.4375197764864325,0.48520945035661667,2.547469008284586e-06,2.547469008284586e-06,2.547469008284586e-06,2.561093151454259e-06,0.7420452722952992,1.1088813727688773e-05,0.03786410301532351,0.13569686762660452,0.20074129153569328,3.3646668237268416,0.0006190918366202269,0.003060952361265579,0.0032654449825532477,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004854700237046927,0.19370330326816743,0.12996147081798967,0.11784419501867477,0.11315057344576984,0.07073239760921826,0.0794093976758905,0.03833335540857691,0.031161297031565262,0.11620149838759176,0.16149662692342992,0.14463989313512363,0.2157141748583512,0.004132294516712668,0.004059383923460292,0.1438059588772026,0.1428593219518124
12,True,0.10657479257397574,0.019275706153826566,0.1356744880473588,0.4368799081502141,0.47828720858301443,3.3347100381424576e-06,3.3347100381424576e-06,3.3347100381424576e-06,3.350688511911295e-06,0.7420452722952992,1.1088813727688773e-05,0.03679294941569711,0.13538623624615923,0.09735227321210757,3.6178607217989147,0.0005866526765990343,0.002846187562226868,0.0031029208338769526,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004928040143568069,0.1935869119940594,0.12971367106761975,0.11750092744024286,0.11285059651371618,0.07085609876520359,0.07883406957633106,0.038167388856529816,0.03098561917614016,0.1164795512848121,0.16109232865789722,0.14538352556905315,0.21506764182193647,0.004005974620609179,0.003943841962027094,0.1437610528635082,0.14296748101392556
13,True,0.10645865030308929,0.01912521765245112,0.1355697945199687,0.43630150991539735,0.47363207655958783,4.140667509401352e-06,4.140667509401352e-06,4.140667509401352e-06,4.159146988253305e-06,0.7420452722952992,1.1088813727688773e-05,0.03573058063641521,0.13428276555569194,0.0725048547264794,1.6113805783040855,0.0005495832727514099,0.002715174594850939,0.0028317753191674767,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.00048812400200404227,0.19347037416339152,0.1295458471758003,0.1171836948304687,0.11257166721115265,0.07099929704759388,0.07829637421502753,0.037981382191291664,0.030807379019386266,0.11675945096482501,0.1606907164115385,0.14611321747884723,0.21441857400050834,0.003881329254356054,0.003830780144770512,0.1437164708690452,0.14307184987142516
14,True,0.10635813773963884,0.018969582362138797,0.1354876561988055,0.43578475747478645,0.47124315479472034,4.8528804048437204e-06,4.8528804048437204e-06,4.8528804048437204e-06,4.873779732827634e-06,0.7420452722952992,1.1088813727688773e-05,0.03468077417765091,0.13222886035521952,0.07485463462556477,1.9271088373728613,0.0005058905465581798,0.0025888219804009855,0.0025926284124673554,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004959289799444377,0.19335270500533408,0.12941275834199856,0.11696703236704932,0.11232660279724478,0.07113206884015937,0.07791403319022308,0.037779005082306916,0.030620150132268778,0.11703997747183861,0.16029807514346753,0.1467926590850558,0.21376896010480417,0.0037591739399441197,0.003720000294035378,0.14367389626465477,0.1431731057738364
15,True,0.10627180161698506,0.018804955930292924,0.13542741684588244,0.43537309784036143,0.46990929734842035,5.510504000823736e-06,5.510504000823736e-06,5.510504000823736e-06,5.533600510043243e-06,0.7420452722952992,1.1088813727688773e-05,0.03364292215635123,0.13013813283685172,0.0740055152237289,0.7803230985679126,0.0004746828487611769,0.00247779583927465,0.002387529589601403,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004795389831997454,0.19323345721038226,0.12926812103278226,0.11684538657462346,0.11212204692914599,0.07123257907116723,0.07771274904357894,0.037549427662327675,0.030419463519402754,0.11732441410440071,0.1599129987754602,0.14745622846791734,0.2131151170389555,0.0036394358504565523,0.003611496688984718,0.1436338662401727,0.1432720376620027
16,True,0.10618090704391936,0.01864832477193356,0.1353584344679146,0.4348919517381553,0.468816961461474,6.099716909294751e-06,6.099716909294751e-06,6.099716909294751e-06,6.1249947494016005e-06,0.7420452722952992,1.1088813727688773e-05,0.03262439677898499,0.12894090397384061,0.07864007521316072,2.663127568445637,0.0004495311582714397,0.002472208921011258,0.0023786088226558167,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004895570164080709,0.19311531836011636,0.1290743946740681,0.11671652811175406,0.11192272965870874,0.07132166155584109,0.07746582832119604,0.03732810801335702,0.030236542834803586,0.11760764559476361,0.15954078076428146,0.14810485405135204,0.2124634363734181,0.0035234626483643425,0.003505185591209299,0.14359741286762923,0.14337062328184624
17,True,0.10608649793327878,0.0184968948310826,0.13528303230067748,0.43438115463832805,0.46877252250192386,6.577118310843455e-06,6.577118310843455e-06,6.577118310843455e-06,6.604557674154983e-06,0.7420452722952992,1.1088813727688773e-05,0.03163764344600017,0.1278090421011498,0.08570044044194408,0.7144006326940368,0.0004256678483915017,0.002381712308936743,0.0022357905805843,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0004950780130457133,0.19300124946742023,0.12883906538431358,0.11654850065836272,0.1117396815152549,0.07144021747133301,0.07718796762910989,0.037108812161102595,0.030064261643640476,0.11788171335720705,0.1591890085043274,0.14870689221263803,0.21182907604480608,0.00341312476562505,0.0034013807539622653,0.14356488744204562,0.1434681279213113
18,True,0.1059926874105201,0.018350611686688115,0.13520671265179746,0.43383749268962635,0.47260514207766163,6.74055960655561e-06,6.74055960655561e-06,6.74055960655561e-06,6.768966530671221e-06,0.7420452722952992,1.1088813727688773e-05,0.030667742288764677,0.12583791049796472,0.1348853812529894,3.364254566598317,0.0004064931244139625,0.0024043957854621412,0.002167823268575726,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.000489597994601354,0.1928899968917148,0.12859439411299292,0.11638589800004157,0.11155410971765649,0.07158863523896479,0.07689276833053675,0.036912768932370776,0.02988402552601715,0.11815513769433092,0.15884718786231206,0.14928978705139245,0.211181409423593,0.0033064734623798287,0.003299178825984694,0.14353591022857623,0.14356531726945737
19,True,0.10590883416789532,0.01819851064864832,0.135145608674311,0.433350125778784,0.47583070240269143,6.743879713545427e-06,6.743879713545427e-06,6.743879713545427e-06,6.772645448059939e-06,0.7420452722952992,1.1088813727688773e-05,0.02972706460890584,0.12495659304646367,0.10892361090531417,2.6010514373000997,0.00040329666046427657,0.0024173795036630074,0.002208863854380777,True,True,False,False,False,0.0,False,0.0,False,False,0,False,none,0.0005017099902033806,0.1927768416220796,0.12834391638639234,0.11623686386922528,0.1113989760180605,0.07182808716822202,0.07660240573229884,0.03669751149743643,0.029691853050336676,0.11842859336222016,0.15852188507000342,0.14987214714614536,0.21056302156477436,0.003204502114864427,0.0032001759319557513,0.1435127369834373,0.14366182916887282
