source_frame_idx,valid,rf_kpe_all_m,rf_kpe_targeted_m,rf_kpe_untracked_m,bone_direction_error_rad,bend_plane_error_rad,root_translation_error_m,root_yaw_error_rad,joint_velocity_rms_rad_s,joint_acceleration_rms_rad_s2,joint_jerk_rms_rad_s3,pose_jump_rms_m,left_foot_speed_m_s,right_foot_speed_m_s,left_source_stance,right_source_stance,foot_skating,ground_penetration_depth_m,joint_limit_violation_rad,self_contact_count_diagnostic,artifact,solve_time_s
151,True,0.35073031916774144,0.4673211228902742,0.3118667179268973,0.8509379353156197,0.5610128828323012,0.061524572179732215,1.0026388511439759,0.48055712535539274,8.016399612173721,182.04930665339802,0.02052266065508214,0.6407657534599144,0.011527266196580862,False,False,False,0.0038234988228896486,0.0,0,False,0.001496288983616978
152,True,0.3438230031170112,0.4528523853025566,0.3074798757218294,0.8077552623139743,0.5997851478734084,0.0643944002269764,1.0922910147544131,0.5869022071201214,7.5418935615651534,86.8439097309841,0.02453203205751826,1.22853706151796,0.010328900842068854,False,False,False,0.0015566649017816295,0.0,0,False,0.001508923014625907
153,True,0.33507823081426225,0.43476441004690997,0.30184950440337965,0.7656023770183835,0.6819705199651738,0.06725081960814756,1.169952491836225,0.6817095050230795,8.310438506963283,188.71363599808197,0.027588330493677225,1.6604830348626827,0.008308056420447418,False,False,False,0.0012966560078023787,0.0,0,False,0.0015120790048968047
154,True,0.32684939565252674,0.417310183932832,0.29669579955909176,0.7326658961005341,0.6951363099350496,0.07004367681819772,1.1738393750007483,0.8337141950302926,9.483781490730193,100.55557579910703,0.030023798293469198,2.015466158031792,0.014676170133200984,False,False,False,0.002729644109460182,0.0,0,False,0.0015056869888212532
155,True,0.32099712774189876,0.4048056304587653,0.29306096016961,0.7169460880123251,0.6481493846721247,0.0732873715568038,1.1035166643115724,0.5465340955496593,11.953881792495485,529.0593267257628,0.029963650008278515,2.132296407476342,0.017093153291309972,False,False,False,0.0015719005317583797,0.0,0,False,0.0007790230156388134
156,True,0.3170498240587752,0.3971811373952089,0.29033938627996386,0.7437203215424195,0.5933993616602306,0.07610430389727346,1.0228853671077949,0.6767862122088535,4.738647698200937,434.9271462249505,0.03130613861580273,2.284520166858577,0.009234440516850953,False,False,False,0.006620939202678941,0.0,0,False,0.0007819180027581751
157,True,0.3156515989180146,0.3957080807814517,0.28896610496353553,0.7639847154367455,0.5557775982993362,0.07865867734905467,0.965529922203395,0.7377129607256706,2.6488487950447213,93.34655668034084,0.0314473662235847,2.2794207398530335,0.007191584456676901,False,True,False,0.0147728651671613,0.0,0,True,0.0007884009974077344
158,True,0.3181370731436632,0.4014056766804175,0.2903808719647451,0.7786024148684284,0.5227732264997205,0.08117883035109594,0.9121538438986329,0.720734124784236,3.266336963989337,104.23326964901852,0.030809060642721084,2.155539711618884,0.008743775736315207,False,True,False,0.016419611301439256,0.0,0,True,0.0007878789911046624
159,True,0.3230693969190029,0.4112807576688643,0.2936656100023824,0.7851778626885042,0.5031239708338567,0.08383264731238321,0.8774754797827317,0.6521036889865791,5.466118614285368,96.20167613800545,0.030045446483470382,1.9972788423335377,0.009558181982164581,False,True,False,0.01434329248503998,0.0,0,True,0.0007732619997113943
160,True,0.32895349733646145,0.42286417019761413,0.29764993971607717,0.7839990010638133,0.48548837867348854,0.08673147832413824,0.8457249411303064,0.5880565194449179,6.794348056731563,70.09326460410705,0.029104214495988396,1.7839530127036816,0.009349710436562459,False,True,False,0.012394126418072587,0.0,0,True,0.0007554480107501149
161,True,0.33527114286885595,0.43493650600196615,0.3020493551578193,0.7776255266165006,0.4745361623886034,0.08985307535920911,0.8289481352328716,0.5711887400991974,6.59071181856637,62.90481767064288,0.029058204443258465,1.6432846018844007,0.004587180662370318,False,True,False,0.01268945517254987,0.0,0,True,0.0007545060070697218
162,True,0.341361216637133,0.4458787334309146,0.30652204437253905,0.7672645270859679,0.45951199474729076,0.09315612088763763,0.8133992822733654,0.5897131418638278,5.519452642763342,66.564225470837,0.02838944780430216,1.3952708804500944,0.0021582563942473725,False,True,False,0.016005981510311927,0.0,0,True,0.000756199995521456
163,True,0.34535022784230585,0.45242227606097596,0.30965954510274923,0.7482234474454653,0.4589656863418733,0.09660908633957817,0.8454105186724618,0.6384902067791721,7.0096688967949,88.85801869547883,0.026387135008442242,0.8931687954124634,0.004366774510143052,False,True,False,0.02283273683151845,0.0,1,True,0.0007651670021004975
164,True,0.3448308057195968,0.45145804594235506,0.3092883923120106,0.7178078817259864,0.5009873227382965,0.09992972261315085,0.962417073405777,0.6823517216393308,8.233720737922,167.32612254088008,0.024051163812833034,0.2917003259460278,0.02108436664331899,False,True,True,0.027063987825094067,0.0,1,True,0.0007492959848605096
165,True,0.3433494373755466,0.44897265164550165,0.3081416992855615,0.6947661923782121,0.5597208727242027,0.10358213742603423,1.0744333838300881,0.6937468455022735,7.27508249731376,174.34254915902576,0.024922604103118022,0.1557330727956556,0.030902663602616176,False,True,True,0.027653721911504087,0.0,1,True,0.0007474530139006674
166,True,0.3412589586976366,0.44620064022534206,0.30627839818840147,0.6855220192322853,0.6329100676404171,0.10758809602208133,1.193808597806576,0.7375954197482636,5.441159477121826,77.32198643199708,0.025233902161666124,0.0679480051979409,0.05846436573647302,False,False,False,0.025302703570599418,0.0,1,True,0.0007522020023316145
167,True,0.3393662017148766,0.44407378696521854,0.3044636732980959,0.6869017372724497,0.7045101469357791,0.11159956105321524,1.2991855607629552,0.7609730952871467,3.6106518933243903,85.64130432255604,0.023527663979793324,0.0045209193263982764,0.11601294837044018,False,False,False,0.020957715568644945,0.0,1,True,0.0007606580038554966
168,True,0.33971445017060353,0.4445255044333313,0.3047774320830276,0.6944121262812907,0.7074496005063091,0.11592483290472314,1.307634609156049,0.6529750022840536,6.126239712049919,197.85363530222168,0.02347850763416879,0.021883859894425865,0.5015035032044544,False,False,False,0.014534084262713859,0.0,1,True,0.0007642649870831519
169,True,0.3400543281538173,0.4435440122150448,0.30555776680007485,0.6994866102603421,0.6132710643103321,0.12049232732125499,1.211135337083113,0.5189967866498478,10.575538682692834,171.9335805486615,0.027000809623215504,0.030018233639784692,1.2989033644198102,True,False,True,0.007488707156952235,0.0,0,True,0.0007631529879290611
170,True,0.33545053508873995,0.43440282062346364,0.3024664399104988,0.7000358814797519,0.5068435393782212,0.1251338137326772,1.1001023221267214,0.5729375289255152,11.54301057705498,149.08870088272914,0.031860680386518334,0.033174332839669946,2.0655878828050636,True,False,True,0.0014335704515109262,0.0,0,True,0.0007530339935328811
171,True,0.3266628138933589,0.4200689790145166,0.2955274255196397,0.736731424965927,0.4379455611537015,0.1294284347375836,1.0257812396583703,0.7715235270137494,10.17147307426102,110.51389854424967,0.035145083593210814,0.025741414048534663,2.5204849675562317,True,False,True,0.0024917715555397135,0.0,0,True,0.0007572109752800316
172,True,0.31672402226112206,0.40608891247748824,0.2869357255223333,0.788907112456983,0.4155382301138781,0.13311954166635515,0.99882302408678,0.9693114900459748,7.837897382558273,92.24496875200383,0.03712223392908418,0.015008282636887655,2.7518890311902235,True,False,True,0.013464580340642482,0.0,0,True,0.0007590250170323998
173,True,0.3098240838354185,0.3994102936055494,0.2799620139120415,0.8439215333207829,0.4141378499040997,0.13617692712941945,0.9867244871916645,1.083772653831019,4.965682063902161,123.39230124160116,0.03704014003595535,0.013250835284415998,2.715347465481178,True,False,True,0.012053475389496643,0.0,0,True,0.0007607979932799935
174,True,0.30930567169136725,0.4043778130838123,0.2776149578938855,0.8966764057888759,0.4119844119894405,0.139153478553105,0.9654518931280488,1.0424076358255565,3.9159045303790423,172.796388901813,0.03578286616869417,0.015259156352566645,2.4948297798309764,True,False,True,0.0,0.0,0,True,0.0007537649944424629
175,True,0.31445812001636547,0.4178108596287743,0.2800072068122292,0.9388637669381592,0.4266850648665792,0.1427035205499264,0.9698782896457291,0.8366070051183555,8.530446496169894,196.50815600684027,0.034114137131104096,0.016728870547306374,2.2167562648752734,True,False,True,0.0,0.0,0,True,0.0007466219831258059
176,True,0.3229656537552737,0.43698539928940217,0.2849590719105642,0.9676859753214259,0.42259410403071457,0.146793880043751,0.9534801656867543,0.618061625591429,11.514945297624944,120.78993585905779,0.032495464473122376,0.007363118448193525,2.008432486364666,True,False,False,0.0,0.0,0,False,0.0007500989886466414
177,True,0.33304486147797985,0.4633311920891723,0.2896160846075823,1.0134375468957655,0.49760964991056794,0.15146444308157483,1.0096082476299886,2.5582699454507516,68.4561941692895,1969.2247326557185,0.03639238738122017,0.08957967454695326,1.9371408475895193,True,False,True,0.0033945311499514273,0.0,0,True,0.007864889979828149
178,True,0.3428071982023115,0.4839514842053644,0.29575910286796053,1.0057338831054181,0.4870874669703431,0.15608782496974205,1.0018115566417913,0.4859721259988387,73.00286162986325,4204.669709522154,0.03184755867655524,0.004611718412514248,1.706727232594806,True,False,False,0.0,0.0,0,False,0.0007741540030110627
179,True,0.35096707761829804,0.5035855085623114,0.3000942673036269,0.9789341605310368,0.5649529412445473,0.16014613503973102,1.0811870820761857,1.6990510691308374,41.81808000265477,3039.6365759026994,0.03645599386772781,0.019771344425734153,1.6272150799710852,True,False,True,0.002526204227318146,0.0,0,True,0.007973886997206137
180,True,0.3567782710119469,0.5165713283149117,0.3035139185776253,0.9510218973002588,0.6555267142761811,0.16518005468641273,1.188030642050752,1.2729130387339551,25.326409927933316,1893.0811892437405,0.03352884612812452,0.024509335792744218,1.2026058047320247,False,False,False,0.0016103608001869062,0.0,0,False,0.008022939000511542
181,True,0.3599273226072046,0.5225740297275516,0.30571175356708896,0.9412479700016471,0.7173766795748613,0.17102910360152537,1.2576821692116376,0.5445343460365766,26.33173783497602,829.6520836065858,0.03177428511357223,0.03906873787961569,0.7060636730434531,False,False,False,0.006889404535288612,0.0,0,False,0.0007836319855414331
182,True,0.3663980778567325,0.5325406385446838,0.31101722429408196,0.923194951528034,0.7186607437077066,0.17633657443174408,1.2654245549580603,2.1252176568294825,52.47471211130804,2191.911885153945,0.03295222331770979,0.10760823568171644,0.5351057248037018,False,False,False,0.00939689369562778,0.0,0,False,0.008006276999367401
183,True,0.36512333252788315,0.5269669680920441,0.31117545400649627,0.8892932952786116,0.8098466016423872,0.18221487644044163,1.3728249898033829,0.5672270638325495,53.666515998565295,3155.2743905289635,0.03139194705946494,0.20076023336534346,0.2514063051024614,False,False,False,0.010077070387378933,0.0,0,True,0.0015043950115796179
184,True,0.35131043740819884,0.4987333122428994,0.30216947912996533,0.8133166687183823,1.0414244992673427,0.18822883269714075,1.633358544352204,0.6478112076024136,6.927456244207017,1525.7938187052985,0.030825758563110015,0.3611548527776097,0.08766226132699255,False,False,False,0.0068964989531821366,0.0,0,False,0.0015002670115791261
185,True,0.33412640819803946,0.4645032118511971,0.2906674736469869,0.735025666882357,1.226772614042865,0.1936545035067833,1.8413132695854415,0.5875847376931845,6.6793951273435415,224.6856989724769,0.02899224545831642,0.6155420995441948,0.018137468223898775,False,False,False,0.002736498210774428,0.0,0,False,0.0015101050084922463
186,True,0.3066969283690152,0.4140835065083466,0.27090140232257137,0.6424503645647056,1.4030363990579413,0.19888957817402536,2.0582876828693095,0.5502094692023506,12.383780193218477,260.434938050853,0.033602049788280686,1.479757692510796,0.019549442449394848,False,False,False,0.0,0.0,0,False,0.00149192099343054
187,True,0.28237854512444094,0.3687532321476553,0.2535869827833695,0.5643338662679872,1.4735827064811766,0.20401873344030108,2.1885591749041176,0.7287051257649165,12.281409346774934,162.69427956185314,0.03848753672849354,2.227529067562452,0.019699983868202868,False,False,False,0.0,0.0,0,False,0.0014899370144121349
188,True,0.28128496565922273,0.3580900243698071,0.2556832794223613,0.5499837704733197,1.4635523071033514,0.20867538694199178,2.0478105689988224,0.9519380917907723,10.962295596948922,155.273357261165,0.04146377552677255,2.710780559550531,0.013212968891611887,False,False,False,0.0,0.0,0,False,0.0015086019993759692
189,True,0.2760650088635562,0.34210102489799254,0.2540530035187441,0.5495221718189488,1.3787018892754466,0.21289712505226532,1.9356044062488391,1.0860287681609389,8.092740078216258,188.4220517741968,0.04339953024878079,2.9234325663674805,0.01584569608247399,False,False,False,0.0,0.0,0,False,0.00149946499732323
190,True,0.277486711906657,0.33987322315790514,0.25669120815624097,0.5925574753903973,1.2057850991985788,0.21761434653326733,1.7548473710977852,0.6253806242202815,18.305580009888267,697.4992564710908,0.04127421264369916,2.867478699925767,0.01926240299940639,False,False,False,0.0,0.0,0,False,0.0007775610138196498
191,True,0.28258191471913147,0.346324715852645,0.2613343143412936,0.634672111811275,1.0075633442291665,0.22162568509688604,1.5505673437907372,0.6904064759063464,3.1591991151075307,603.7791227127921,0.04124879031850151,2.8418541657425322,0.011518254920655321,False,True,True,0.007350494270850409,0.0,0,True,0.000783181021688506
192,True,0.29524438495199967,0.36523563889661687,0.27191396697046055,0.6732778248928272,0.7408984686666282,0.2254019241052909,1.2644721734132327,0.6913423783253144,3.6137848361299145,108.07698891798555,0.04029359727489137,2.6752337385550367,0.012804402526991233,False,True,True,0.010931090800739325,0.0,0,True,0.0007810360111761838
193,True,0.3063449485384155,0.38376057067487435,0.28053974115959585,0.6837691590053804,0.5981910004907489,0.22921225997283057,1.0995217638563894,0.6679748893252841,4.878153622371988,71.84605345886054,0.03913584667395727,2.4352441626061574,0.011169265521584064,False,True,True,0.009600460020013224,0.0,0,True,0.0007820789760444313
194,True,0.3154338165270071,0.4007940904745676,0.28698039187782026,0.6756405528024603,0.5762438511092385,0.2330470690515131,1.0746347519586932,0.6579846510149008,5.226860732231294,52.774674263893004,0.03784538210013084,2.213696330025488,0.004179693769457577,False,True,False,0.006084230939911192,0.0,0,False,0.0007913559966254979
195,True,0.3244777270151149,0.4172467522645609,0.29355471859863297,0.6617218263921507,0.5848903774753968,0.23689157067857494,1.0923204787273346,0.6627213288632137,5.273982409637501,47.25482676746791,0.03656719121804812,2.0089165760628713,0.0028610601614883165,False,True,False,0.003435620220718588,0.0,0,False,0.0007832010160200298
196,True,0.3347983552261133,0.43447819887753786,0.30157174067563836,0.6531845966910962,0.5559620798754795,0.24082729160453398,1.0739642077281748,0.6751655339832193,4.788289429909127,46.69960957435411,0.035359934318036045,1.7970676258778424,0.005716571560339272,False,True,False,0.003659672629037025,0.0,1,False,0.0007607680163346231
197,True,0.34196374136778085,0.44579239796545395,0.3073541891685564,0.6500897720607353,0.5588715727500105,0.24460765223440822,1.1116365385985185,0.6925154976504829,5.612057087679366,75.60297627198695,0.03179008165244327,1.3270094243648556,0.010511809674420607,False,True,True,0.007866639633478644,0.0,1,True,0.0007593150075990707
198,True,0.3445650155866243,0.4503326195590162,0.30930914759582695,0.6417182520290489,0.5355763616549993,0.24789298916375171,1.1475032732688364,1.322959473777009,21.691321170577627,537.7492110471316,0.031923003662227604,0.6412193558609908,0.04730768240669015,False,True,True,0.015928059936884946,0.0,1,True,0.001478966005379334
199,True,0.34441488695892153,0.45082605706766243,0.3089444969226745,0.6329356445482975,0.5467523584171222,0.2518684469988814,1.2054902316182194,1.020702971750876,15.513241473602326,977.2269439668727,0.02646990607915939,0.3145439477729704,0.04882188266788904,False,False,False,0.016621643060564198,0.0,1,True,0.0014799880154896528
200,True,0.34034959180964175,0.44646844368464217,0.3049766411846417,0.6198016471431609,0.6513865970233228,0.2561910422500792,1.3404772168500951,0.8953456065298718,8.431857812328031,244.294788870332,0.024798008399001353,0.16448803507440185,0.06837180850652104,False,False,False,0.014362341836664008,0.0,1,True,0.0014605709875468165
201,True,0.3401386496513549,0.4475635396168579,0.3043303529961871,0.6189611379821088,0.6686301195050587,0.2607126213083309,1.3666739731268005,0.712236711626964,8.22752129115379,197.66316190239021,0.023440547548878053,0.09096880463020027,0.1285037999117482,False,False,False,0.011105927416669664,0.0,0,True,0.0014584280143026263
202,True,0.3422334400821982,0.4512554672610521,0.30589276435591356,0.6247554147665861,0.6332026379136944,0.26478363108474257,1.3239940924106355,0.3063183637767241,13.966794398145225,285.06889910711146,0.02170580117647725,0.06296401878313727,0.2244205166937922,False,False,False,0.009590560215708503,0.0,0,False,0.0007655269873794168
203,True,0.3434742097481485,0.4539963323325252,0.3066335022200229,0.6301460484500957,0.5954493601351251,0.26882436764863965,1.275963117427442,0.31374751202888074,3.8382245002922564,362.65315197568043,0.02053708545129656,0.009394022524653945,0.37786946154909856,False,False,False,0.0075500984324540655,0.0,0,False,0.000786125980084762
204,True,0.3425898154391448,0.45219311591158895,0.30605538194833004,0.6322214058748213,0.504972871112781,0.2730390080527227,1.1661938800473806,0.32289437299822854,5.5110687682447494,126.51407538921386,0.023663008546076496,0.015453660810715223,0.9516956705747868,False,False,False,0.0033437705235846212,0.0,0,False,0.0007885810045991093
205,True,0.3368996046653594,0.44106899987048265,0.3021764729303184,0.6293941312220352,0.43841367958939703,0.2775513959852053,1.0857584101828919,0.410218402676526,6.787510075198389,80.56915967789747,0.027069000266683886,0.01691383896586929,1.515154323631378,True,False,True,0.0,0.0,0,True,0.0007809069938957691
206,True,0.32855464251593774,0.42474585143054433,0.29649090621106894,0.6213773694594887,0.39963094098522134,0.28220308588363463,1.0229943865115092,0.5661617758015545,7.485591802819044,69.72995717882854,0.03008243068837496,0.014279258442949664,1.9235316408899923,True,False,True,0.0,0.0,0,True,0.0007846440130379051
207,True,0.31861741054410686,0.40545270826960095,0.2896723113022754,0.6297662056779233,0.40607636429970584,0.28674154998729495,1.020075896196091,0.7610154982574097,7.629580225391209,55.981859963611775,0.032487530098901374,0.012391233745557353,2.228973855367883,True,False,True,0.0,0.0,0,True,0.0007650860061403364
208,True,0.30910168993138565,0.3867533767897474,0.2832177943119318,0.6778509860664201,0.4192908989943457,0.2907978415674426,1.0304795644891347,0.9564027999850989,7.088558718450143,53.32917143091364,0.03366147397932489,0.013216058561605838,2.3991752200979297,True,False,True,0.002148048489965122,0.0,0,True,0.0007563899853266776
209,True,0.30103404076441126,0.3709805337353218,0.27771854310744104,0.7249635395387254,0.43023823398115757,0.2943557781516472,1.0360273402473559,1.0890741329400506,5.02625856736087,91.94173744257638,0.034801171552296936,0.013190148491015788,2.4944072714791785,True,False,True,0.005289012328508652,0.0,0,True,0.0007553180039394647
210,True,0.2955035345775473,0.36079731047301195,0.2737389426123924,0.7669477759008863,0.4489530954329329,0.29755811423014294,1.0443490908189434,1.1125699012357653,3.1176012995811386,123.00088431263985,0.03425277956958264,0.014669636277286062,2.3900093722947973,True,False,True,0.0,0.0,0,True,0.0007672100036870688
211,True,0.29196795362547345,0.35548287072048457,0.27079631459380316,0.8473920684136227,0.5053512401702505,0.3014589858668447,1.0833085915659137,3.3943263251907028,87.25033418968428,2575.28337514355,0.03647687835251028,0.07704702543973478,2.113064506360301,True,False,True,0.004782125268874194,0.0,0,True,0.007929401996079832
212,True,0.2947842061197919,0.363897837600628,0.27174632895951323,0.8518542868192307,0.5017009116778457,0.30513410582976186,1.0800693737362055,0.44624958774284373,98.96893497111644,5535.365945869291,0.03236586705095439,0.0005719482440990309,2.08727330446957,True,False,False,0.0,0.0,0,False,0.0007806860085111111
213,True,0.29848238122716936,0.37572516821686175,0.27273478556393854,0.8549135611726743,0.5292032889925982,0.30865446151443326,1.1090159535399433,1.3674005429348253,37.28628974611921,3540.4536513738803,0.03491873415911939,0.01614451735339282,1.9916481779853046,True,False,True,0.0029728389599754015,0.0,0,True,0.008008212025742978
214,True,0.3046018910024254,0.39165222980777803,0.2755851114006412,0.8430324055625589,0.5379526596529381,0.3123006699277965,1.120599085311499,1.1227789519127136,23.303628805260683,1606.9404288873145,0.03295567666894629,0.010469044184741786,1.813413338222933,True,False,True,0.002198491543789134,0.0,0,True,0.007974527979968116
215,True,0.3114991647210863,0.40812728762594574,0.27928979041946655,0.8235978817547404,0.549021052922881,0.31605194844121287,1.1320630348069503,1.2128264554394959,13.785815584358252,395.48833111116016,0.0325280449893093,0.008254706916695298,1.6355744232479288,True,False,False,0.0013105342347117192,0.0,0,False,0.008003041002666578
216,True,0.31837198192270977,0.4228955316159355,0.2835307986916345,0.7985491116084215,0.581275346971189,0.320058860720016,1.1657895452387876,1.3430257482926369,12.678859543137232,193.38750846405154,0.03292678325581337,0.0054529109742682495,1.4334220305716152,True,False,False,0.0003362884756545597,0.0,0,False,0.008006477990420535
217,True,0.32358622170112716,0.43198761992158996,0.2874524222943063,0.7747891518902048,0.5917361790591411,0.32424656782053,1.185969112483908,1.5275624177034537,19.205192551277914,415.586983275162,0.03151319677291755,0.006657505708029868,0.864759875079495,True,False,False,0.004492702022683875,0.0,0,False,0.007990337995579466
218,True,0.32928775513016856,0.4397768936105502,0.2924580423033747,0.7772343651137474,0.5595976095315716,0.32861526451627254,1.1574266122768142,1.3387631169155143,17.575805699923915,653.0609798813842,0.028019587005000256,0.017539723910394503,0.5154637758456625,True,False,True,0.007633460405318182,0.0,0,True,0.005869407003046945
219,True,0.3355222762618757,0.4466764428766628,0.29847088739028,0.7830632503368101,0.46245147634313355,0.33317541371675263,1.0530415503769897,0.7617971813144853,22.099116786518103,682.5981265120334,0.026187963078395316,0.04160055488734702,0.29321752439311344,False,False,False,0.007986526575713955,0.0,0,False,0.002235346008092165
220,True,0.33949243481223,0.44798768445046616,0.3033273515994846,0.7796338350928983,0.3948812835418614,0.3379335520257775,0.9841015575754176,0.5873591964370471,9.56508514985022,425.97320695378363,0.026657818880741955,0.1555751371477706,0.13261962136092917,False,False,False,0.006864493921071411,0.0,0,False,0.0015059369907248765
221,True,0.34138221583988104,0.4420215141169394,0.3078357830808617,0.7676304274992634,0.3779093855766816,0.3430448871340061,0.9504114302281007,0.702716648820506,11.539060851323287,240.47028761830757,0.026261476546431402,0.28157053455049047,0.018905738573200787,False,False,False,0.002181178615767861,0.0,0,False,0.0022667260200250894
222,True,0.341252061262872,0.43145448394015784,0.3111845870371101,0.7569231861659689,0.3916773237066715,0.3478396594009982,0.9642905689086901,0.6582241975336822,11.898402668107519,377.6012453175911,0.025598037120886808,0.48021414511494337,0.038809658991943226,False,False,False,0.0,0.0,0,False,0.002250725985504687
223,True,0.33501890368651926,0.4103807244398789,0.3098982967687327,0.7191641158035946,0.4772860427378145,0.35236726798775403,1.1250026853819461,1.3699701585385824,31.57365063777092,787.1942306577912,0.027898268237623702,0.9369331204366224,0.023903058293562974,False,False,False,0.0006408640156988169,0.0,0,False,0.008018190012080595
224,True,0.3236731551327282,0.38416758091912506,0.3035083465372626,0.6722807110566659,0.6404696247641523,0.3567255469582569,1.3004289266531375,0.48719083205497726,32.766072031400945,1842.8107082304887,0.03126956656127194,1.57569056850336,0.012277909806271496,False,False,False,0.0,0.0,0,False,0.0015008779882919043
225,True,0.3144039655998928,0.36172177623311963,0.29863136205548385,0.6337039336353713,0.7426907044404079,0.3608278890820696,1.3633885707251676,0.6244319302104515,7.474394863687756,964.663091834686,0.03375361273976345,1.9520102969006004,0.005946685225503666,False,False,False,0.0,0.0,0,False,0.0015209949924610555
226,True,0.3068494524800449,0.34386285357402113,0.2945116521153863,0.6028658986479959,0.7901346798474029,0.3647995544987964,1.394950751557118,0.764954816921378,8.248377677051302,125.66885201088417,0.035721255364428176,2.2367524093632483,0.011520689907180226,False,False,False,0.0,0.0,0,False,0.0015122189943213016
227,True,0.3029015323535595,0.33412984286888836,0.29249209551511646,0.579509698273169,0.7808345434180801,0.36910298882595755,1.368123136678117,0.5257858417078617,10.882493041002567,495.2688050850415,0.0355026295195013,2.3790828609320602,0.019360753735199607,False,False,False,0.0,0.0,0,False,0.000776828994276002
228,True,0.3038908157673828,0.3344680409425639,0.29369840737565583,0.6111223748698262,0.6989064181738799,0.3728531041995812,1.2662414793092576,0.6261289253012716,3.9314010467837734,406.0607686861634,0.03643604412759052,2.520648545269722,0.003194341812084049,False,True,False,0.0,0.0,0,False,0.0007799950253684074
229,True,0.312806886293496,0.34847948088644615,0.30091602142917934,0.6540773831667193,0.4465444196056634,0.3761773871073962,0.9641607263315363,0.6759665852123193,2.404692324405769,72.63485198019924,0.03600224664763439,2.5062393932352958,0.006435725951057422,False,True,False,0.009204698602211748,0.0,0,False,0.0007823290070518851
230,True,0.31878850498674327,0.3618342419026909,0.3044399260147607,0.6695369787632485,0.3749679659862001,0.37939140121867654,0.4509190370055999,0.6710224832126105,2.323298656374528,78.16206478041086,0.035106775868936096,2.3748291540586255,0.010009270402172752,False,True,True,0.015419332917675102,0.0,0,True,0.0007554990006610751
231,True,0.30624156809116676,0.353293589690468,0.29055756089139967,0.6215103442233337,0.841939964048509,0.3827188308555458,0.11223095435082277,0.6219880745389661,4.536099221495706,92.76940015601629,0.034022910983983766,2.18190482344955,0.010533281501835539,False,True,True,0.018042598517964484,0.0,1,True,0.0007523729873355478
232,True,0.2863157134780825,0.33510211063121464,0.27005358109370514,0.5589596192188073,1.1975031225675155,0.3861843098621862,0.506412316280645,0.5798636463808129,6.095162700012791,61.4833192663732,0.03258706456853778,1.9540652970848862,0.011450338460027203,False,True,True,0.020338000389121334,0.0,1,True,0.00075634999666363
233,True,0.2744181974994955,0.3251191702845336,0.25751787323781605,0.5196208921934095,1.3711318369937104,0.38962910853146926,0.7058165569358253,0.5880104318802029,7.51833946866199,87.39041877839344,0.028855868295719008,1.4592641697601383,0.01581697272718935,False,True,True,0.022692083919056465,0.0,1,True,0.0007650960178580135
234,True,0.2681884768321858,0.31869447709715576,0.2513531434105291,0.49063694162938387,1.4395737558435906,0.39287839280018605,0.7988894501964122,0.693398822611985,10.417544412564968,131.25866038804216,0.023084909812663177,0.5084384189269182,0.03526634853539722,False,True,True,0.024212087125840512,0.0,1,True,0.0007633540080860257
235,True,0.2393185022287307,0.27746083359021284,0.2266043917749033,0.4251539446076693,1.4570204182037294,0.39611636502138564,1.0807312187627551,0.6472601355217134,6.216131232826812,324.25784214410083,0.02234888910676954,0.12174543654855886,0.05534390465597544,False,False,False,0.023068155677904746,0.0,1,True,0.0007597669900860637
236,True,0.10255278602542316,0.07781190949392955,0.11079974486925437,0.16140920076496099,0.2997498640435734,0.3995184617530847,2.276768493174752,0.5876406909570824,5.63142476541632,110.74614002868073,0.021714697590948677,0.0286704519730258,0.09057038107208931,False,False,False,0.019733213771622078,0.0,1,True,0.0007608890009578317
237,True,0.1424699445947133,0.15119549495282641,0.1395614278086756,0.23688797569585052,0.4049085011264602,0.4030860003916293,2.9472387958122686,0.5095788531678743,5.359587883709595,116.389930934183,0.020295773675524258,0.03955989814024759,0.19392081156016933,False,False,False,0.014264432957416922,0.0,0,True,0.0007603880076203495
238,True,0.14399880865696157,0.1518091532128194,0.14139536047167564,0.23925081129646011,0.4292205517058938,0.40644722332380406,2.956842367144314,0.43797611862351465,5.844541423235204,117.45008892639783,0.018831339121732595,0.035601710854861864,0.4955503038213291,False,False,False,0.008091235651227323,0.0,0,False,0.0007575520139653236
239,True,0.10255466880614446,0.08205009708352268,0.10938952604701836,0.15083724802745935,0.16701601146016073,0.4095149514206964,2.5444331872191106,0.4026497894159346,6.0139399240166584,79.65885136521837,0.018888440036913375,0.02819371404470864,0.8399908969552727,False,False,False,0.0023681216483218085,0.0,0,False,0.0007560089870821685
240,True,0.13322456742916522,0.12845124057973023,0.13481567637897687,0.2086083418460897,0.5105496557898788,0.4123615964079349,1.932111012138158,0.4148105628610172,5.191436736960759,87.80250317676703,0.01966339243081747,0.033771782206913785,1.1238822170039593,False,False,False,0.0,0.0,0,False,0.0007566999993287027
241,True,0.19095417430810263,0.21205410208722977,0.18392086504839358,0.33376750923687326,0.965516139933165,0.41487944516454117,1.4178234192999457,0.4541003091156092,4.288334138109434,57.636666295819765,0.02025283520551447,0.05666221795385059,1.3242474360956937,False,False,False,0.0,0.0,0,False,0.0007612289919052273
